date,trend_value,keyword
2016-04-24,92.37726098191213,vreme sutra
2016-05-01,73.90180878552971,vreme sutra
2016-05-08,89.01808785529715,vreme sutra
2016-05-15,73.90180878552971,vreme sutra
2016-05-22,75.5813953488372,vreme sutra
2016-05-29,89.01808785529715,vreme sutra
2016-06-05,70.54263565891472,vreme sutra
2016-06-12,82.29974160206717,vreme sutra
2016-06-19,90.69767441860463,vreme sutra
2016-06-26,89.01808785529715,vreme sutra
2016-07-03,58.785529715762266,vreme sutra
2016-07-10,83.97932816537467,vreme sutra
2016-07-17,58.785529715762266,vreme sutra
2016-07-24,73.90180878552971,vreme sutra
2016-07-31,97.41602067183462,vreme sutra
2016-08-07,99.09560723514211,vreme sutra
2016-08-14,80.62015503875968,vreme sutra
2016-08-21,72.22222222222221,vreme sutra
2016-08-28,52.06718346253229,vreme sutra
2016-09-04,92.37726098191213,vreme sutra
2016-09-11,75.5813953488372,vreme sutra
2016-09-18,83.97932816537467,vreme sutra
2016-09-25,52.06718346253229,vreme sutra
2016-10-02,78.94056847545218,vreme sutra
2016-10-09,70.54263565891472,vreme sutra
2016-10-16,80.62015503875968,vreme sutra
2016-10-23,53.74677002583979,vreme sutra
2016-10-30,63.824289405684745,vreme sutra
2016-11-06,90.69767441860463,vreme sutra
2016-11-13,40.31007751937984,vreme sutra
2016-11-20,40.31007751937984,vreme sutra
2016-11-27,50.3875968992248,vreme sutra
2016-12-04,35.27131782945736,vreme sutra
2016-12-11,50.3875968992248,vreme sutra
2016-12-18,26.873385012919893,vreme sutra
2016-12-25,36.950904392764855,vreme sutra
2017-01-01,65.50387596899225,vreme sutra
2017-01-08,80.62015503875968,vreme sutra
2017-01-15,35.27131782945736,vreme sutra
2017-01-22,38.63049095607235,vreme sutra
2017-01-29,40.31007751937984,vreme sutra
2017-02-05,38.63049095607235,vreme sutra
2017-02-12,41.989664082687334,vreme sutra
2017-02-19,53.74677002583979,vreme sutra
2017-02-26,72.22222222222221,vreme sutra
2017-03-05,104.13436692506458,vreme sutra
2017-03-12,77.2609819121447,vreme sutra
2017-03-19,68.86304909560722,vreme sutra
2017-03-26,62.14470284237726,vreme sutra
2017-04-02,100.7751937984496,vreme sutra
2017-04-09,92.37726098191213,vreme sutra
2017-04-16,102.45478036175709,vreme sutra
2017-04-23,95.73643410852712,vreme sutra
2017-04-30,141.08527131782944,vreme sutra
2017-05-07,131.0077519379845,vreme sutra
2017-05-14,97.41602067183462,vreme sutra
2017-05-21,112.53229974160206,vreme sutra
2017-05-28,80.62015503875968,vreme sutra
2017-06-04,112.53229974160206,vreme sutra
2017-06-11,82.29974160206717,vreme sutra
2017-06-18,85.65891472868216,vreme sutra
2017-06-25,119.25064599483203,vreme sutra
2017-07-02,78.94056847545218,vreme sutra
2017-07-09,105.81395348837208,vreme sutra
2017-07-16,77.2609819121447,vreme sutra
2017-07-23,100.7751937984496,vreme sutra
2017-07-30,47.02842377260981,vreme sutra
2017-08-06,107.49354005167957,vreme sutra
2017-08-13,92.37726098191213,vreme sutra
2017-08-20,78.94056847545218,vreme sutra
2017-08-27,99.09560723514211,vreme sutra
2017-09-03,112.53229974160206,vreme sutra
2017-09-10,120.93023255813952,vreme sutra
2017-09-17,167.95865633074933,vreme sutra
2017-09-24,94.05684754521963,vreme sutra
2017-10-01,114.21188630490954,vreme sutra
2017-10-08,70.54263565891472,vreme sutra
2017-10-15,40.31007751937984,vreme sutra
2017-10-22,125.968992248062,vreme sutra
2017-10-29,77.2609819121447,vreme sutra
2017-11-05,75.5813953488372,vreme sutra
