date,trend_value,keyword
2016-10-30,64.53083109919571,tenis
2016-11-06,20.026809651474533,tenis
2016-11-13,76.76943699731903,tenis
2016-11-20,26.70241286863271,tenis
2016-11-27,15.576407506702413,tenis
2016-12-04,11.126005361930297,tenis
2016-12-11,10.013404825737267,tenis
2016-12-18,8.900804289544237,tenis
2016-12-25,10.013404825737267,tenis
2017-01-01,62.30563002680965,tenis
2017-01-08,21.13941018766756,tenis
2017-01-15,70.09383378016086,tenis
2017-01-22,57.85522788203754,tenis
2017-01-29,33.37801608579089,tenis
2017-02-05,22.252010723860593,tenis
2017-02-12,16.689008042895445,tenis
2017-02-19,16.689008042895445,tenis
2017-02-26,34.49061662198392,tenis
2017-03-05,22.252010723860593,tenis
2017-03-12,57.85522788203754,tenis
2017-03-19,25.58981233243968,tenis
2017-03-26,31.152815013404826,tenis
2017-04-02,21.13941018766756,tenis
2017-04-09,17.801608579088473,tenis
2017-04-16,54.51742627345845,tenis
2017-04-23,24.47721179624665,tenis
2017-04-30,22.252010723860593,tenis
2017-05-07,56.74262734584451,tenis
2017-05-14,75.656836461126,tenis
2017-05-21,30.040214477211798,tenis
2017-05-28,78.9946380697051,tenis
2017-06-04,89.00804289544237,tenis
2017-06-11,22.252010723860593,tenis
2017-06-18,21.13941018766756,tenis
2017-06-25,45.616621983914214,tenis
2017-07-02,67.86863270777481,tenis
2017-07-09,83.44504021447722,tenis
2017-07-16,20.026809651474533,tenis
2017-07-23,14.463806970509385,tenis
2017-07-30,15.576407506702413,tenis
2017-08-06,20.026809651474533,tenis
2017-08-13,23.36461126005362,tenis
2017-08-20,17.801608579088473,tenis
2017-08-27,33.37801608579089,tenis
2017-09-03,31.152815013404826,tenis
2017-09-10,18.9142091152815,tenis
2017-09-17,16.689008042895445,tenis
2017-09-24,13.351206434316355,tenis
2017-10-01,15.576407506702413,tenis
2017-10-08,22.252010723860593,tenis
2017-10-15,15.576407506702413,tenis
2017-10-22,15.576407506702413,tenis
2017-10-29,24.47721179624665,tenis
2017-11-05,18.9142091152815,tenis
2017-11-12,22.252010723860593,tenis
2017-11-19,12.238605898123325,tenis
2017-11-26,8.900804289544237,tenis
2017-12-03,7.7882037533512065,tenis
2017-12-10,8.900804289544237,tenis
2017-12-17,7.7882037533512065,tenis
2017-12-24,12.238605898123325,tenis
2017-12-31,14.463806970509385,tenis
2018-01-07,16.689008042895445,tenis
2018-01-14,61.193029490616624,tenis
2018-01-21,66.75603217158178,tenis
2018-01-28,21.13941018766756,tenis
2018-02-04,15.576407506702413,tenis
2018-02-11,17.801608579088473,tenis
2018-02-18,16.689008042895445,tenis
2018-02-25,17.801608579088473,tenis
2018-03-04,20.026809651474533,tenis
2018-03-11,28.92761394101877,tenis
2018-03-18,32.265415549597854,tenis
2018-03-25,32.265415549597854,tenis
2018-04-01,16.689008042895445,tenis
2018-04-08,15.576407506702413,tenis
2018-04-15,48.9544235924933,tenis
2018-04-22,32.265415549597854,tenis
2018-04-29,20.026809651474533,tenis
2018-05-06,55.630026809651476,tenis
2018-05-13,92.34584450402146,tenis
2018-05-20,26.70241286863271,tenis
2018-05-27,81.21983914209116,tenis
2018-06-03,78.9946380697051,tenis
2018-06-10,20.026809651474533,tenis
2018-06-17,46.72922252010724,tenis
2018-06-24,35.603217158176946,tenis
2018-07-01,56.74262734584451,tenis
2018-07-08,103.06607790569309,tenis
2018-07-15,43.22125847658098,tenis
2018-07-22,24.93534142879672,tenis
2018-07-29,26.59769752404983,tenis
2018-08-05,61.50717552436524,tenis
2018-08-12,103.06607790569309,tenis
2018-08-19,51.533038952846546,tenis
2018-08-26,84.78016085790884,tenis
2018-09-02,106.39079009619932,tenis
2018-09-09,38.234190190821636,tenis
2018-09-16,21.61062923829049,tenis
2018-09-23,21.61062923829049,tenis
2018-09-30,21.61062923829049,tenis
2018-10-07,64.83188771487147,tenis
2018-10-14,31.584765809809173,tenis
2018-10-21,24.93534142879672,tenis
2018-10-28,76.46838038164327,tenis
2018-11-04,28.260053619302944,tenis
2018-11-11,68.15659990537769,tenis
2018-11-18,21.61062923829049,tenis
2018-11-25,9.974136571518686,tenis
2018-12-02,8.311780476265572,tenis
2018-12-09,8.311780476265572,tenis
2018-12-16,8.311780476265572,tenis
2018-12-23,19.948273143037373,tenis
2018-12-30,63.16953161961835,tenis
2019-01-06,18.28591704778426,tenis
2019-01-13,81.4554486674026,tenis
2019-01-20,101.40372181043998,tenis
2019-01-27,41.55890238132786,tenis
2019-02-03,19.948273143037373,tenis
2019-02-10,18.28591704778426,tenis
2019-02-17,19.948273143037373,tenis
2019-02-24,34.9094780003154,tenis
2019-03-03,29.92240971455606,tenis
2019-03-10,71.48131209588392,tenis
2019-03-17,59.84481942911212,tenis
2019-03-24,93.09194133417441,tenis
2019-03-31,19.948273143037373,tenis
2019-04-07,18.28591704778426,tenis
2019-04-14,66.49424381012457,tenis
2019-04-21,44.88361457183409,tenis
2019-04-28,31.584765809809173,tenis
2019-05-05,83.11780476265572,tenis
2019-05-12,121.35199495347736,tenis
2019-05-19,46.545970667087204,tenis
2019-05-26,116.36492666771801,tenis
2019-06-02,159.58618514429898,tenis
2019-06-09,28.260053619302944,tenis
2019-06-16,23.272985333543602,tenis
2019-06-23,26.59769752404983,tenis
2019-06-30,99.74136571518687,tenis
2019-07-07,93.09194133417441,tenis
2019-07-14,66.49424381012457,tenis
2019-07-21,33.247121905062286,tenis
2019-07-28,23.272985333543602,tenis
2019-08-04,36.57183409556852,tenis
2019-08-11,88.10487304841507,tenis
2019-08-18,36.57183409556852,tenis
2019-08-25,86.44251695316196,tenis
2019-09-01,69.8189560006308,tenis
2019-09-08,29.92240971455606,tenis
2019-09-15,18.28591704778426,tenis
2019-09-22,18.28591704778426,tenis
2019-09-29,48.20832676234032,tenis
2019-10-06,74.80602428639015,tenis
2019-10-13,28.260053619302944,tenis
2019-10-20,26.59769752404983,tenis
2019-10-27,76.46838038164327,tenis
2019-11-03,29.92240971455606,tenis
2019-11-10,86.44251695316196,tenis
2019-11-17,56.52010723860589,tenis
2019-11-24,13.298848762024916,tenis
2019-12-01,9.974136571518686,tenis
2019-12-08,11.636492666771801,tenis
2019-12-15,19.948273143037373,tenis
2019-12-22,9.974136571518686,tenis
2019-12-29,16.623560952531143,tenis
2020-01-05,56.52010723860589,tenis
2020-01-12,58.182463333859005,tenis
2020-01-19,88.10487304841507,tenis
2020-01-26,166.23560952531145,tenis
2020-02-02,64.83188771487147,tenis
2020-02-09,29.92240971455606,tenis
2020-02-16,24.93534142879672,tenis
2020-02-23,88.10487304841507,tenis
2020-03-01,23.272985333543602,tenis
2020-03-08,14.96120485727803,tenis
2020-03-15,8.311780476265572,tenis
2020-03-22,8.311780476265572,tenis
2020-03-29,8.311780476265572,tenis
2020-04-05,9.974136571518686,tenis
2020-04-12,9.974136571518686,tenis
2020-04-19,9.974136571518686,tenis
2020-04-26,9.974136571518686,tenis
2020-05-03,9.974136571518686,tenis
2020-05-10,8.311780476265572,tenis
2020-05-17,8.311780476265572,tenis
2020-05-24,9.974136571518686,tenis
2020-05-31,9.974136571518686,tenis
2020-06-07,14.96120485727803,tenis
2020-06-14,16.623560952531143,tenis
2020-06-21,11.636492666771801,tenis
2020-06-28,8.311780476265572,tenis
2020-07-05,8.311780476265572,tenis
2020-07-12,8.311780476265572,tenis
2020-07-19,9.974136571518686,tenis
2020-07-26,9.974136571518686,tenis
2020-08-02,8.311780476265572,tenis
2020-08-09,9.974136571518686,tenis
2020-08-16,13.298848762024916,tenis
2020-08-23,78.13073647689637,tenis
2020-08-30,71.48131209588392,tenis
2020-09-06,53.19539504809966,tenis
2020-09-13,91.42958523892129,tenis
2020-09-20,73.14366819113704,tenis
2020-09-27,84.78016085790884,tenis
2020-10-04,103.06607790569309,tenis
2020-10-11,36.57183409556852,tenis
2020-10-18,18.28591704778426,tenis
2020-10-25,66.49424381012457,tenis
2020-11-01,29.92240971455606,tenis
2020-11-08,19.948273143037373,tenis
2020-11-15,103.06607790569309,tenis
2020-11-22,21.61062923829049,tenis
2020-11-29,8.311780476265572,tenis
2020-12-06,8.311780476265572,tenis
2020-12-13,8.311780476265572,tenis
2020-12-20,8.311780476265572,tenis
2020-12-27,8.311780476265572,tenis
2021-01-03,9.568512305681182,tenis
2021-01-10,9.568512305681182,tenis
2021-01-17,9.568512305681182,tenis
2021-01-24,10.935442635064208,tenis
2021-01-31,32.806327905192624,tenis
2021-02-07,80.64888943359853,tenis
2021-02-14,121.65679931508932,tenis
2021-02-21,35.54018856395867,tenis
2021-02-28,20.503954940745388,tenis
2021-03-07,23.237815599511443,tenis
2021-03-14,20.503954940745388,tenis
2021-03-21,21.870885270128415,tenis
2021-03-28,23.237815599511443,tenis
2021-04-04,17.770094281979336,tenis
2021-04-11,51.94335251655499,tenis
2021-04-18,46.475631199022885,tenis
2021-04-25,20.503954940745388,tenis
2021-05-02,28.705536917043545,tenis
2021-05-09,127.12452063262141,tenis
2021-05-16,66.97958613976827,tenis
2021-05-23,36.9071188933417,tenis
2021-05-30,91.58433206866273,tenis
2021-06-06,120.28986898570628,tenis
2021-06-13,61.51186482223617,tenis
2021-06-20,27.338606587660518,tenis
2021-06-27,101.15284437434391,tenis
2021-07-04,106.62056569187602,tenis
2021-07-11,57.41107383408709,tenis
2021-07-18,42.374840210873806,tenis
2021-07-25,121.65679931508932,tenis
2021-08-01,25.971676258277494,tenis
2021-08-08,23.237815599511443,tenis
2021-08-15,32.806327905192624,tenis
2021-08-22,25.971676258277494,tenis
2021-08-29,79.2819591042155,tenis
2021-09-05,110.7213566800251,tenis
2021-09-12,50.57642218717196,tenis
2021-09-19,16.403163952596312,tenis
2021-09-26,19.137024611362364,tenis
2021-10-03,16.403163952596312,tenis
2021-10-10,30.07246724642657,tenis
2021-10-17,19.137024611362364,tenis
2021-10-24,19.137024611362364,tenis
2021-10-31,80.64888943359853,tenis
2021-11-07,57.41107383408709,tenis
2021-11-14,91.58433206866273,tenis
2021-11-21,45.108700869639854,tenis
2021-11-28,98.41898371557787,tenis
2021-12-05,16.403163952596312,tenis
2021-12-12,12.302372964447233,tenis
2021-12-19,10.935442635064208,tenis
2021-12-26,12.302372964447233,tenis
2022-01-02,28.705536917043545,tenis
2022-01-09,38.27404922272473,tenis
2022-01-16,50.57642218717196,tenis
2022-01-23,79.2819591042155,tenis
2022-01-30,46.475631199022885,tenis
2022-02-06,20.503954940745388,tenis
2022-02-13,24.604745928894467,tenis
2022-02-20,62.878795151619194,tenis
2022-02-27,16.403163952596312,tenis
2022-03-06,16.403163952596312,tenis
2022-03-13,41.007909881490775,tenis
2022-03-20,27.338606587660518,tenis
2022-03-27,43.74177054025683,tenis
2022-04-03,19.137024611362364,tenis
2022-04-10,42.374840210873806,tenis
2022-04-17,47.84256152840591,tenis
2022-04-24,30.07246724642657,tenis
2022-05-01,118.92293865632325,tenis
2022-05-08,121.65679931508932,tenis
2022-05-15,50.57642218717196,tenis
2022-05-22,107.98749602125905,tenis
2022-05-29,121.65679931508932,tenis
2022-06-05,23.237815599511443,tenis
2022-06-12,23.237815599511443,tenis
2022-06-19,24.604745928894467,tenis
2022-06-26,75.18116811606643,tenis
2022-07-03,109.35442635064207,tenis
2022-07-10,43.74177054025683,tenis
2022-07-17,21.870885270128415,tenis
2022-07-24,17.770094281979336,tenis
2022-07-31,17.770094281979336,tenis
2022-08-07,21.870885270128415,tenis
2022-08-14,27.338606587660518,tenis
2022-08-21,21.870885270128415,tenis
2022-08-28,36.9071188933417,tenis
2022-09-04,46.475631199022885,tenis
2022-09-11,23.237815599511443,tenis
2022-09-18,20.503954940745388,tenis
2022-09-25,32.806327905192624,tenis
2022-10-02,56.04414350470407,tenis
2022-10-09,24.604745928894467,tenis
2022-10-16,16.403163952596312,tenis
2022-10-23,17.770094281979336,tenis
2022-10-30,79.2819591042155,tenis
2022-11-06,41.007909881490775,tenis
2022-11-13,92.95126239804577,tenis
2022-11-20,42.374840210873806,tenis
2022-11-27,13.669303293830259,tenis
2022-12-04,10.935442635064208,tenis
2022-12-11,9.568512305681182,tenis
2022-12-18,15.036233623213285,tenis
2022-12-25,9.568512305681182,tenis
2023-01-01,45.108700869639854,tenis
2023-01-08,42.374840210873806,tenis
2023-01-15,105.253635362493,tenis
2023-01-22,106.62056569187602,tenis
2023-01-29,50.57642218717196,tenis
2023-02-05,15.036233623213285,tenis
2023-02-12,25.971676258277494,tenis
2023-02-19,31.439397575809597,tenis
2023-02-26,75.18116811606643,tenis
2023-03-05,21.870885270128415,tenis
2023-03-12,36.9071188933417,tenis
2023-03-19,32.806327905192624,tenis
2023-03-26,42.374840210873806,tenis
2023-04-02,23.237815599511443,tenis
2023-04-09,65.61265581038525,tenis
2023-04-16,53.31028284593801,tenis
2023-04-23,28.705536917043545,tenis
2023-04-30,41.007909881490775,tenis
2023-05-07,46.475631199022885,tenis
2023-05-14,77.91502877483248,tenis
2023-05-21,28.705536917043545,tenis
2023-05-28,95.68512305681182,tenis
2023-06-04,136.6930329383026,tenis
2023-06-11,57.41107383408709,tenis
2023-06-18,30.07246724642657,tenis
2023-06-25,25.971676258277494,tenis
2023-07-02,109.35442635064207,tenis
2023-07-09,160.12470411179928,tenis
2023-07-16,59.82681252528764,tenis
2023-07-23,22.87495773025704,tenis
2023-07-30,28.153794129547126,tenis
2023-08-06,28.153794129547126,tenis
2023-08-13,79.1825459893513,tenis
2023-08-20,75.6633217231579,tenis
2023-08-27,86.22099452173808,tenis
2023-09-03,121.41323718367198,tenis
2023-09-10,73.90370959006121,tenis
2023-09-17,21.115345597160346,tenis
2023-09-24,19.35573346406365,tenis
2023-10-01,33.432630528837215,tenis
2023-10-08,38.7114669281273,tenis
2023-10-15,29.91340626264382,tenis
2023-10-22,26.39418199645043,tenis
2023-10-29,121.41323718367198,tenis
2023-11-05,51.02875185980417,tenis
2023-11-12,175.96121330966955,tenis
2023-11-19,154.8458677125092,tenis
2023-11-26,22.87495773025704,tenis
2023-12-03,12.317284931676868,tenis
2023-12-10,10.557672798580173,tenis
2023-12-17,10.557672798580173,tenis
2023-12-24,15.836509197870258,tenis
2023-12-31,40.471079061223996,tenis
2024-01-07,22.87495773025704,tenis
