date,trend_value,keyword
2016-06-19,59.920436817472705,vitamin c
2016-06-26,38.52028081123245,vitamin c
2016-07-03,64.20046801872076,vitamin c
2016-07-10,39.94695787831513,vitamin c
2016-07-17,64.20046801872076,vitamin c
2016-07-24,38.52028081123245,vitamin c
2016-07-31,72.76053042121686,vitamin c
2016-08-07,68.4804992199688,vitamin c
2016-08-14,58.49375975039002,vitamin c
2016-08-21,35.66692667706708,vitamin c
2016-08-28,67.05382215288611,vitamin c
2016-09-04,74.18720748829953,vitamin c
2016-09-11,94.16068642745711,vitamin c
2016-09-18,81.32059282371296,vitamin c
2016-09-25,91.30733229329174,vitamin c
2016-10-02,78.46723868954759,vitamin c
2016-10-09,69.90717628705148,vitamin c
2016-10-16,98.44071762870516,vitamin c
2016-10-23,72.76053042121686,vitamin c
2016-10-30,51.360374414976604,vitamin c
2016-11-06,77.0405616224649,vitamin c
2016-11-13,78.46723868954759,vitamin c
2016-11-20,101.29407176287052,vitamin c
2016-11-27,94.16068642745711,vitamin c
2016-12-04,82.74726989079564,vitamin c
2016-12-11,81.32059282371296,vitamin c
2016-12-18,89.88065522620906,vitamin c
2016-12-25,95.58736349453979,vitamin c
2017-01-01,99.86739469578784,vitamin c
2017-01-08,97.01404056162247,vitamin c
2017-01-15,95.58736349453979,vitamin c
2017-01-22,71.33385335413416,vitamin c
2017-01-29,88.45397815912636,vitamin c
2017-02-05,95.58736349453979,vitamin c
2017-02-12,78.46723868954759,vitamin c
2017-02-19,68.4804992199688,vitamin c
2017-02-26,69.90717628705148,vitamin c
2017-03-05,72.76053042121686,vitamin c
2017-03-12,94.16068642745711,vitamin c
2017-03-19,99.86739469578784,vitamin c
2017-03-26,84.17394695787831,vitamin c
2017-04-02,79.89391575663026,vitamin c
2017-04-09,99.86739469578784,vitamin c
2017-04-16,78.46723868954759,vitamin c
2017-04-23,98.44071762870516,vitamin c
2017-04-30,52.78705148205928,vitamin c
2017-05-07,97.01404056162247,vitamin c
2017-05-14,71.33385335413416,vitamin c
2017-05-21,65.62714508580343,vitamin c
2017-05-28,72.76053042121686,vitamin c
2017-06-04,79.89391575663026,vitamin c
2017-06-11,44.22698907956318,vitamin c
2017-06-18,99.86739469578784,vitamin c
2017-06-25,104.14742589703589,vitamin c
2017-07-02,51.360374414976604,vitamin c
2017-07-09,48.50702028081123,vitamin c
2017-07-16,62.77379095163807,vitamin c
2017-07-23,81.32059282371296,vitamin c
2017-07-30,72.76053042121686,vitamin c
2017-08-06,42.800312012480504,vitamin c
2017-08-13,75.61388455538221,vitamin c
2017-08-20,75.61388455538221,vitamin c
2017-08-27,75.61388455538221,vitamin c
2017-09-03,57.06708268330733,vitamin c
2017-09-10,75.61388455538221,vitamin c
2017-09-17,118.41419656786272,vitamin c
2017-09-24,98.44071762870516,vitamin c
2017-10-01,88.45397815912636,vitamin c
2017-10-08,85.60062402496101,vitamin c
2017-10-15,97.01404056162247,vitamin c
2017-10-22,105.57410296411857,vitamin c
2017-10-29,97.01404056162247,vitamin c
2017-11-05,122.69422776911077,vitamin c
2017-11-12,74.18720748829953,vitamin c
2017-11-19,92.73400936037442,vitamin c
2017-11-26,89.88065522620906,vitamin c
2017-12-03,102.72074882995321,vitamin c
2017-12-10,82.74726989079564,vitamin c
2017-12-17,102.72074882995321,vitamin c
2017-12-24,69.90717628705148,vitamin c
2017-12-31,84.17394695787831,vitamin c
2018-01-07,101.29407176287052,vitamin c
2018-01-14,111.28081123244931,vitamin c
2018-01-21,126.97425897035882,vitamin c
2018-01-28,132.68096723868956,vitamin c
2018-02-04,142.66770670826833,vitamin c
2018-02-11,122.69422776911077,vitamin c
2018-02-18,136.9609984399376,vitamin c
2018-02-25,112.70748829953199,vitamin c
2018-03-04,124.12090483619346,vitamin c
2018-03-11,125.54758190327614,vitamin c
2018-03-18,125.54758190327614,vitamin c
2018-03-25,121.26755070202809,vitamin c
2018-04-01,104.14742589703589,vitamin c
2018-04-08,114.13416536661467,vitamin c
2018-04-15,118.41419656786272,vitamin c
2018-04-22,112.70748829953199,vitamin c
2018-04-29,109.85413416536662,vitamin c
2018-05-06,95.58736349453979,vitamin c
2018-05-13,89.88065522620906,vitamin c
2018-05-20,71.33385335413416,vitamin c
2018-05-27,82.74726989079564,vitamin c
2018-06-03,68.4804992199688,vitamin c
2018-06-10,77.0405616224649,vitamin c
2018-06-17,74.18720748829953,vitamin c
2018-06-24,97.01404056162247,vitamin c
2018-07-01,79.89391575663026,vitamin c
2018-07-08,98.33695929655367,vitamin c
2018-07-15,104.121486313998,vitamin c
2018-07-22,104.121486313998,vitamin c
2018-07-29,92.55243227910934,vitamin c
2018-08-05,86.767905261665,vitamin c
2018-08-12,98.33695929655367,vitamin c
2018-08-19,109.90601333144234,vitamin c
2018-08-26,92.55243227910934,vitamin c
2018-09-02,104.121486313998,vitamin c
2018-09-09,63.62979719188767,vitamin c
2018-09-16,115.69054034888667,vitamin c
