date,trend_value,keyword,ISO_YEAR,ISO_WEEK
2020-07-05,117.64561308394327,malaksalost,2020,27
2020-07-12,81.17547302792086,malaksalost,2020,28
2020-07-19,74.11673624288427,malaksalost,2020,29
2020-07-26,64.7050871961688,malaksalost,2020,30
2020-08-02,95.29294659799406,malaksalost,2020,31
2020-08-09,79.99901689708143,malaksalost,2020,32
2020-08-16,58.82280654197164,malaksalost,2020,33
2020-08-23,52.94052588777448,malaksalost,2020,34
2020-08-30,0.0,malaksalost,2020,35
2020-09-06,67.05799945784767,malaksalost,2020,36
2020-09-13,56.46989428029278,malaksalost,2020,37
2020-09-20,69.41091171952654,malaksalost,2020,38
2020-09-27,39.999508448540716,malaksalost,2020,39
2020-10-04,0.0,malaksalost,2020,40
2020-10-11,0.0,malaksalost,2020,41
2020-10-18,0.0,malaksalost,2020,42
2020-10-25,64.7050871961688,malaksalost,2020,43
2020-11-01,64.7050871961688,malaksalost,2020,44
2020-11-08,34.11722779434355,malaksalost,2020,45
2020-11-15,68.2344555886871,malaksalost,2020,46
2020-11-22,59.99926267281107,malaksalost,2020,47
2020-11-29,82.3519291587603,malaksalost,2020,48
2020-12-06,55.293438149453344,malaksalost,2020,49
2020-12-13,72.94028011204483,malaksalost,2020,50
2020-12-20,54.11698201861391,malaksalost,2020,51
2020-12-27,55.293438149453344,malaksalost,2020,52
2021-01-03,77.64610463540255,malaksalost,2020,53
2021-01-10,49.41115749525617,malaksalost,2021,1
2021-01-17,52.94052588777446,malaksalost,2021,2
2021-01-24,56.46989428029276,malaksalost,2021,3
2021-01-31,71.76382398120539,malaksalost,2021,4
2021-02-07,43.528876841059,malaksalost,2021,5
2021-02-14,31.76431553266468,malaksalost,2021,6
2021-02-21,39.99950844854071,malaksalost,2021,7
2021-02-28,70.58736785036595,malaksalost,2021,8
2021-03-07,44.705332971898436,malaksalost,2021,9
2021-03-14,36.47014005602241,malaksalost,2021,10
2021-03-21,61.1757188036505,malaksalost,2021,11
2021-03-28,54.116982018613896,malaksalost,2021,12
2021-04-04,50.5876136260956,malaksalost,2021,13
2021-04-11,49.41115749525617,malaksalost,2021,14
2021-04-18,42.352420710219576,malaksalost,2021,15
2021-04-25,56.46989428029276,malaksalost,2021,16
2021-05-02,76.46964850456311,malaksalost,2021,17
2021-05-09,64.70508719616879,malaksalost,2021,18
2021-05-16,32.94077166350411,malaksalost,2021,19
2021-05-23,52.94052588777446,malaksalost,2021,20
2021-05-30,34.11722779434354,malaksalost,2021,21
2021-06-06,65.88154332700822,malaksalost,2021,22
2021-06-13,0.0,malaksalost,2021,23
2021-06-20,36.47014005602241,malaksalost,2021,24
2021-06-27,43.528876841059,malaksalost,2021,25
2021-07-04,43.528876841059,malaksalost,2021,26
2021-07-11,35.293683925182975,malaksalost,2021,27
2021-07-18,76.46964850456311,malaksalost,2021,28
2021-07-25,0.0,malaksalost,2021,29
2021-08-01,64.70508719616879,malaksalost,2021,30
2021-08-08,69.41091171952652,malaksalost,2021,31
2021-08-15,79.99901689708142,malaksalost,2021,32
2021-08-22,76.46964850456311,malaksalost,2021,33
2021-08-29,47.0582452335773,malaksalost,2021,34
2021-09-05,90.58712207463631,malaksalost,2021,35
2021-09-12,88.23420981295745,malaksalost,2021,36
2021-09-19,56.46989428029276,malaksalost,2021,37
2021-09-26,62.35217493448992,malaksalost,2021,38
2021-10-03,56.46989428029276,malaksalost,2021,39
2021-10-10,56.46989428029276,malaksalost,2021,40
2021-10-17,41.17596457938014,malaksalost,2021,41
2021-10-24,63.52863106532936,malaksalost,2021,42
2021-10-31,0.0,malaksalost,2021,43
2021-11-07,59.999262672811064,malaksalost,2021,44
2021-11-14,57.6463504111322,malaksalost,2021,45
2021-11-21,77.64610463540255,malaksalost,2021,46
2021-11-28,39.99950844854071,malaksalost,2021,47
2021-12-05,50.5876136260956,malaksalost,2021,48
2021-12-12,0.0,malaksalost,2021,49
2021-12-19,0.0,malaksalost,2021,50
2021-12-26,0.0,malaksalost,2021,51
2022-01-02,62.35217493448992,malaksalost,2021,52
2022-01-09,70.58736785036595,malaksalost,2022,1
2022-01-16,83.52838528959971,malaksalost,2022,2
2022-01-23,61.1757188036505,malaksalost,2022,3
2022-01-30,56.46989428029276,malaksalost,2022,4
2022-02-06,57.6463504111322,malaksalost,2022,5
2022-02-13,42.352420710219576,malaksalost,2022,6
2022-02-20,34.11722779434354,malaksalost,2022,7
2022-02-27,37.64659618686184,malaksalost,2022,8
2022-03-06,34.11722779434354,malaksalost,2022,9
2022-03-13,35.293683925182975,malaksalost,2022,10
2022-03-20,44.705332971898436,malaksalost,2022,11
2022-03-27,38.823052317701276,malaksalost,2022,12
2022-04-03,49.41115749525617,malaksalost,2022,13
2022-04-10,34.11722779434354,malaksalost,2022,14
2022-04-17,36.47014005602241,malaksalost,2022,15
2022-04-24,49.41115749525617,malaksalost,2022,16
2022-05-01,44.705332971898436,malaksalost,2022,17
2022-05-08,34.11722779434354,malaksalost,2022,18
2022-05-15,42.352420710219576,malaksalost,2022,19
2022-05-22,39.99950844854071,malaksalost,2022,20
2022-05-29,39.99950844854071,malaksalost,2022,21
2022-06-05,44.705332971898436,malaksalost,2022,22
2022-06-12,29.411403270985815,malaksalost,2022,23
2022-06-19,29.411403270985815,malaksalost,2022,24
2022-06-26,39.99950844854071,malaksalost,2022,25
2022-07-03,50.5876136260956,malaksalost,2022,26
2022-07-10,52.94052588777446,malaksalost,2022,27
2022-07-17,58.82280654197163,malaksalost,2022,28
2022-07-24,67.05799945784766,malaksalost,2022,29
2022-07-31,75.29319237372368,malaksalost,2022,30
2022-08-07,78.82256076624198,malaksalost,2022,31
2022-08-14,76.46964850456311,malaksalost,2022,32
2022-08-21,65.88154332700822,malaksalost,2022,33
2022-08-28,49.41115749525617,malaksalost,2022,34
2022-09-04,61.1757188036505,malaksalost,2022,35
2022-09-11,44.705332971898436,malaksalost,2022,36
2022-09-18,38.823052317701276,malaksalost,2022,37
2022-09-25,42.352420710219576,malaksalost,2022,38
2022-10-02,39.99950844854071,malaksalost,2022,39
2022-10-09,42.352420710219576,malaksalost,2022,40
2022-10-16,44.705332971898436,malaksalost,2022,41
2022-10-23,28.23494714014638,malaksalost,2022,42
2022-10-30,36.47014005602241,malaksalost,2022,43
2022-11-06,32.94077166350411,malaksalost,2022,44
2022-11-13,37.64659618686184,malaksalost,2022,45
2022-11-20,0.0,malaksalost,2022,46
2022-11-27,28.23494714014638,malaksalost,2022,47
2022-12-04,0.0,malaksalost,2022,48
2022-12-11,39.99950844854071,malaksalost,2022,49
2022-12-18,37.64659618686184,malaksalost,2022,50
2022-12-25,44.705332971898436,malaksalost,2022,51
2023-01-01,35.293683925182975,malaksalost,2022,52
2023-01-08,42.352420710219576,malaksalost,2023,1
2023-01-15,42.352420710219576,malaksalost,2023,2
2023-01-22,43.528876841059,malaksalost,2023,3
2023-01-29,0.0,malaksalost,2023,4
2023-02-05,32.94077166350411,malaksalost,2023,5
2023-02-12,50.5876136260956,malaksalost,2023,6
2023-02-19,55.29343814945333,malaksalost,2023,7
2023-02-26,48.234701364416736,malaksalost,2023,8
2023-03-05,42.352420710219576,malaksalost,2023,9
2023-03-12,39.99950844854071,malaksalost,2023,10
2023-03-19,47.0582452335773,malaksalost,2023,11
2023-03-26,29.411403270985815,malaksalost,2023,12
2023-04-02,36.47014005602241,malaksalost,2023,13
2023-04-09,38.823052317701276,malaksalost,2023,14
2023-04-16,52.94052588777446,malaksalost,2023,15
2023-04-23,48.234701364416736,malaksalost,2023,16
2023-04-30,28.23494714014638,malaksalost,2023,17
2023-05-07,27.058491009306948,malaksalost,2023,18
2023-05-14,0.0,malaksalost,2023,19
2023-05-21,36.47014005602241,malaksalost,2023,20
2023-05-28,42.352420710219576,malaksalost,2023,21
2023-06-04,37.64659618686184,malaksalost,2023,22
2023-06-11,0.0,malaksalost,2023,23
2023-06-18,41.17596457938014,malaksalost,2023,24
2023-06-25,48.234701364416736,malaksalost,2023,25
2023-07-02,47.0582452335773,malaksalost,2023,26
2023-07-09,56.188567814222466,malaksalost,2023,27
2023-07-16,0.0,malaksalost,2023,28
2023-07-23,72.03662540284932,malaksalost,2023,29
2023-07-30,30.975748923225208,malaksalost,2023,30
2023-08-06,45.38307400379507,malaksalost,2023,31
2023-08-13,49.70527152796603,malaksalost,2023,32
2023-08-20,55.468201560193975,malaksalost,2023,33
2023-08-27,47.54417276588055,malaksalost,2023,34
2023-09-03,43.942341495738084,malaksalost,2023,35
2023-09-10,40.34051022559562,malaksalost,2023,36
2023-09-17,33.136847685310684,malaksalost,2023,37
2023-09-24,0.0,malaksalost,2023,38
2023-10-01,0.0,malaksalost,2023,39
2023-10-08,43.942341495738084,malaksalost,2023,40
2023-10-15,0.0,malaksalost,2023,41
2023-10-22,46.103440257823564,malaksalost,2023,42
2023-10-29,36.73867895545315,malaksalost,2023,43
2023-11-05,30.255382669196713,malaksalost,2023,44
2023-11-12,33.85721393933918,malaksalost,2023,45
2023-11-19,0.0,malaksalost,2023,46
2023-11-26,61.951497846450415,malaksalost,2023,47
2023-12-03,32.41648143128219,malaksalost,2023,48
2023-12-10,40.34051022559562,malaksalost,2023,49
2023-12-17,56.188567814222466,malaksalost,2023,50
2023-12-24,32.41648143128219,malaksalost,2023,51
2023-12-31,33.136847685310684,malaksalost,2023,52
2024-01-07,43.942341495738084,malaksalost,2024,1
2024-01-14,0.0,malaksalost,2024,2
2024-01-21,54.027469052136986,malaksalost,2024,3
2024-01-28,38.89977771753863,malaksalost,2024,4
2024-02-04,36.73867895545315,malaksalost,2024,5
2024-02-11,0.0,malaksalost,2024,6
2024-02-18,0.0,malaksalost,2024,7
2024-02-25,52.586736544080004,malaksalost,2024,8
2024-03-03,38.89977771753863,malaksalost,2024,9
2024-03-10,42.501608987681095,malaksalost,2024,10
2024-03-17,0.0,malaksalost,2024,11
2024-03-24,0.0,malaksalost,2024,12
2024-03-31,33.85721393933918,malaksalost,2024,13
2024-04-07,53.307102798108495,malaksalost,2024,14
2024-04-14,0.0,malaksalost,2024,15
2024-04-21,44.662707749766575,malaksalost,2024,16
2024-04-28,0.0,malaksalost,2024,17
2024-05-05,50.425637781994524,malaksalost,2024,18
2024-05-12,0.0,malaksalost,2024,19
2024-05-19,45.38307400379507,malaksalost,2024,20
2024-05-26,37.459045209481644,malaksalost,2024,21
2024-06-02,69.15516038673535,malaksalost,2024,22
2024-06-09,34.57758019336767,malaksalost,2024,23
2024-06-16,0.0,malaksalost,2024,24
2024-06-23,0.0,malaksalost,2024,25
2024-06-30,63.392230354507404,malaksalost,2024,26
2024-07-07,54.027469052136986,malaksalost,2024,27
2024-07-14,43.942341495738084,malaksalost,2024,28
2024-07-21,60.510765338393426,malaksalost,2024,29
2024-07-28,37.459045209481644,malaksalost,2024,30
2024-08-04,0.0,malaksalost,2024,31
2024-08-11,47.54417276588055,malaksalost,2024,32
2024-08-18,37.459045209481644,malaksalost,2024,33
2024-08-25,56.188567814222466,malaksalost,2024,34
2024-09-01,48.984905273937535,malaksalost,2024,35
2024-09-08,0.0,malaksalost,2024,36
2024-09-15,0.0,malaksalost,2024,37
2024-09-22,64.1125966085359,malaksalost,2024,38
2024-09-29,0.0,malaksalost,2024,39
2024-10-06,0.0,malaksalost,2024,40
2024-10-13,46.103440257823564,malaksalost,2024,41
2024-10-20,58.349666576307946,malaksalost,2024,42
2024-10-27,0.0,malaksalost,2024,43
2024-11-03,41.06087647962411,malaksalost,2024,44
2024-11-10,0.0,malaksalost,2024,45
2024-11-17,0.0,malaksalost,2024,46
2024-11-24,0.0,malaksalost,2024,47
2024-12-01,0.0,malaksalost,2024,48
2024-12-08,0.0,malaksalost,2024,49
2024-12-15,66.99406162464987,malaksalost,2024,50
2024-12-22,0.0,malaksalost,2024,51
2024-12-29,0.0,malaksalost,2024,52
2025-01-05,38.89977771753863,malaksalost,2025,1
2025-01-12,0.0,malaksalost,2025,2
2025-01-19,0.0,malaksalost,2025,3
2025-01-26,45.38307400379507,malaksalost,2025,4
2025-02-02,0.0,malaksalost,2025,5
2025-02-09,0.0,malaksalost,2025,6
2025-02-16,0.0,malaksalost,2025,7
2025-02-23,0.0,malaksalost,2025,8
2025-03-02,0.0,malaksalost,2025,9
2025-03-09,0.0,malaksalost,2025,10
2025-03-16,43.942341495738084,malaksalost,2025,11
2025-03-23,38.17941146351014,malaksalost,2025,12
2025-03-30,0.0,malaksalost,2025,13
2025-04-06,38.89977771753863,malaksalost,2025,14
2025-04-13,0.0,malaksalost,2025,15
2025-04-20,39.620143971567124,malaksalost,2025,16
2025-04-27,0.0,malaksalost,2025,17
2025-05-04,0.0,malaksalost,2025,18
2025-05-11,0.0,malaksalost,2025,19
2025-05-18,0.0,malaksalost,2025,20
2025-05-25,0.0,malaksalost,2025,21
2025-06-01,0.0,malaksalost,2025,22
2025-06-08,0.0,malaksalost,2025,23
2025-06-15,41.06087647962411,malaksalost,2025,24
2025-06-22,46.823806511852055,malaksalost,2025,25
2025-06-29,44.662707749766575,malaksalost,2025,26
2025-07-06,0.0,malaksalost,2025,27
2025-07-13,0.0,malaksalost,2025,28
2025-07-20,0.0,malaksalost,2025,29
2025-07-27,0.0,malaksalost,2025,30
2025-08-03,0.0,malaksalost,2025,31
2025-08-10,0.0,malaksalost,2025,32
2025-08-17,0.0,malaksalost,2025,33
2025-08-24,0.0,malaksalost,2025,34
2025-08-31,46.823806511852055,malaksalost,2025,35
2025-09-07,67.71442787867836,malaksalost,2025,36
2025-09-14,0.0,malaksalost,2025,37
2025-09-21,0.0,malaksalost,2025,38
2025-09-28,0.0,malaksalost,2025,39
2025-10-05,0.0,malaksalost,2025,40
2025-10-12,0.0,malaksalost,2025,41
2025-10-19,0.0,malaksalost,2025,42
2025-10-26,0.0,malaksalost,2025,43
2025-11-02,0.0,malaksalost,2025,44
2025-11-09,0.0,malaksalost,2025,45
2025-11-16,41.781242733652604,malaksalost,2025,46
2025-11-23,0.0,malaksalost,2025,47
2025-11-30,43.942341495738084,malaksalost,2025,48
2025-12-07,0.0,malaksalost,2025,49
2025-12-14,0.0,malaksalost,2025,50
2025-12-21,0.0,malaksalost,2025,51
2025-12-28,0.0,malaksalost,2025,52
2026-01-04,0.0,malaksalost,2026,1
2026-01-11,0.0,malaksalost,2026,2
2026-01-18,0.0,malaksalost,2026,3
2026-01-25,0.0,malaksalost,2026,4
2026-02-01,43.421522680498654,malaksalost,2026,5
2026-02-08,0.0,malaksalost,2026,6
2026-02-15,0.0,malaksalost,2026,7
2026-02-22,0.0,malaksalost,2026,8
2026-03-01,0.0,malaksalost,2026,9
2026-03-08,0.0,malaksalost,2026,10
2026-03-15,0.0,malaksalost,2026,11
2026-03-22,0.0,malaksalost,2026,12
2026-03-29,37.993832345436324,malaksalost,2026,13
2026-04-05,0.0,malaksalost,2026,14
2026-04-12,0.0,malaksalost,2026,15
2026-04-19,0.0,malaksalost,2026,16
2026-04-26,0.0,malaksalost,2026,17
2026-05-03,0.0,malaksalost,2026,18
2026-05-10,0.0,malaksalost,2026,19
2026-05-17,0.0,malaksalost,2026,20
2026-05-24,0.0,malaksalost,2026,21
2026-05-31,0.0,malaksalost,2026,22
2026-06-07,0.0,malaksalost,2026,23
2026-06-14,46.81382913991261,malaksalost,2026,24
2026-06-21,0.0,malaksalost,2026,25
2026-06-28,0.0,malaksalost,2026,26
2026-07-05,0.0,malaksalost,2026,27
2026-07-12,48.849213015560984,malaksalost,2026,28
2026-07-19,0.0,malaksalost,2026,29
2026-07-26,34.601525886022365,malaksalost,2026,30
2026-08-02,35.279987177905156,malaksalost,2026,31
2013-01-06,63.0,bronhitis,2013,1
2013-01-13,58.0,bronhitis,2013,2
2013-01-20,53.0,bronhitis,2013,3
2013-01-27,56.0,bronhitis,2013,4
2013-02-03,58.0,bronhitis,2013,5
2013-02-10,60.0,bronhitis,2013,6
2013-02-17,63.0,bronhitis,2013,7
2013-02-24,42.0,bronhitis,2013,8
2013-03-03,72.0,bronhitis,2013,9
2013-03-10,47.0,bronhitis,2013,10
2013-03-17,63.0,bronhitis,2013,11
2013-03-24,44.0,bronhitis,2013,12
2013-03-31,46.0,bronhitis,2013,13
2013-04-07,50.0,bronhitis,2013,14
2013-04-14,33.0,bronhitis,2013,15
2013-04-21,37.0,bronhitis,2013,16
2013-04-28,48.0,bronhitis,2013,17
2013-05-05,35.0,bronhitis,2013,18
2013-05-12,0.0,bronhitis,2013,19
2013-05-19,28.0,bronhitis,2013,20
2013-05-26,36.0,bronhitis,2013,21
2013-06-02,34.0,bronhitis,2013,22
2013-06-09,35.0,bronhitis,2013,23
2013-06-16,32.0,bronhitis,2013,24
2013-06-23,0.0,bronhitis,2013,25
2013-06-30,0.0,bronhitis,2013,26
2013-07-07,31.0,bronhitis,2013,27
2013-07-14,33.0,bronhitis,2013,28
2013-07-21,0.0,bronhitis,2013,29
2013-07-28,0.0,bronhitis,2013,30
2013-08-04,0.0,bronhitis,2013,31
2013-08-11,0.0,bronhitis,2013,32
2013-08-18,0.0,bronhitis,2013,33
2013-08-25,35.0,bronhitis,2013,34
2013-09-01,33.0,bronhitis,2013,35
2013-09-08,28.0,bronhitis,2013,36
2013-09-15,37.0,bronhitis,2013,37
2013-09-22,67.0,bronhitis,2013,38
2013-09-29,43.0,bronhitis,2013,39
2013-10-06,61.0,bronhitis,2013,40
2013-10-13,68.0,bronhitis,2013,41
2013-10-20,45.0,bronhitis,2013,42
2013-10-27,39.0,bronhitis,2013,43
2013-11-03,49.0,bronhitis,2013,44
2013-11-10,47.0,bronhitis,2013,45
2013-11-17,60.0,bronhitis,2013,46
2013-11-24,64.0,bronhitis,2013,47
2013-12-01,56.0,bronhitis,2013,48
2013-12-08,62.0,bronhitis,2013,49
2013-12-15,57.0,bronhitis,2013,50
2013-12-22,45.0,bronhitis,2013,51
2013-12-29,59.0,bronhitis,2013,52
2014-01-05,64.0,bronhitis,2014,1
2014-01-12,56.0,bronhitis,2014,2
2014-01-19,50.0,bronhitis,2014,3
2014-01-26,62.0,bronhitis,2014,4
2014-02-02,65.0,bronhitis,2014,5
2014-02-09,75.0,bronhitis,2014,6
2014-02-16,65.0,bronhitis,2014,7
2014-02-23,66.0,bronhitis,2014,8
2014-03-02,100.0,bronhitis,2014,9
2014-03-09,80.0,bronhitis,2014,10
2014-03-16,65.0,bronhitis,2014,11
2014-03-23,62.0,bronhitis,2014,12
2014-03-30,45.0,bronhitis,2014,13
2014-04-06,60.0,bronhitis,2014,14
2014-04-13,0.0,bronhitis,2014,15
2014-04-20,41.0,bronhitis,2014,16
2014-04-27,55.0,bronhitis,2014,17
2014-05-04,71.0,bronhitis,2014,18
2014-05-11,33.0,bronhitis,2014,19
2014-05-18,47.0,bronhitis,2014,20
2014-05-25,63.0,bronhitis,2014,21
2014-06-01,44.0,bronhitis,2014,22
2014-06-08,39.0,bronhitis,2014,23
2014-06-15,45.0,bronhitis,2014,24
2014-06-22,0.0,bronhitis,2014,25
2014-06-29,36.0,bronhitis,2014,26
2014-07-06,0.0,bronhitis,2014,27
2014-07-13,0.0,bronhitis,2014,28
2014-07-20,33.0,bronhitis,2014,29
2014-07-27,0.0,bronhitis,2014,30
2014-08-03,47.0,bronhitis,2014,31
2014-08-10,42.0,bronhitis,2014,32
2014-08-17,28.0,bronhitis,2014,33
2014-08-24,36.0,bronhitis,2014,34
2014-08-31,0.0,bronhitis,2014,35
2014-09-07,68.0,bronhitis,2014,36
2014-09-14,62.0,bronhitis,2014,37
2014-09-21,63.0,bronhitis,2014,38
2014-09-28,64.0,bronhitis,2014,39
2014-10-05,67.0,bronhitis,2014,40
2014-10-12,66.0,bronhitis,2014,41
2014-10-19,86.0,bronhitis,2014,42
2014-10-26,68.0,bronhitis,2014,43
2014-11-02,89.0,bronhitis,2014,44
2014-11-09,55.0,bronhitis,2014,45
2014-11-16,71.0,bronhitis,2014,46
2014-11-23,71.0,bronhitis,2014,47
2014-11-30,78.0,bronhitis,2014,48
2014-12-07,88.0,bronhitis,2014,49
2014-12-14,83.0,bronhitis,2014,50
2014-12-21,71.0,bronhitis,2014,51
2014-12-28,74.0,bronhitis,2014,52
2015-01-04,85.0,bronhitis,2015,1
2015-01-11,76.0,bronhitis,2015,2
2015-01-18,78.0,bronhitis,2015,3
2015-01-25,61.0,bronhitis,2015,4
2015-02-01,72.0,bronhitis,2015,5
2015-02-08,74.0,bronhitis,2015,6
2015-02-15,73.0,bronhitis,2015,7
2015-02-22,90.0,bronhitis,2015,8
2015-03-01,67.0,bronhitis,2015,9
2015-03-08,87.0,bronhitis,2015,10
2015-03-15,58.0,bronhitis,2015,11
2015-03-22,49.0,bronhitis,2015,12
2015-03-29,73.0,bronhitis,2015,13
2015-04-05,61.0,bronhitis,2015,14
2015-04-12,61.0,bronhitis,2015,15
2015-04-19,50.0,bronhitis,2015,16
2015-04-26,48.0,bronhitis,2015,17
2015-05-03,60.0,bronhitis,2015,18
2015-05-10,35.0,bronhitis,2015,19
2015-05-17,34.0,bronhitis,2015,20
2015-05-24,52.0,bronhitis,2015,21
2015-05-31,54.0,bronhitis,2015,22
2015-06-07,53.0,bronhitis,2015,23
2015-06-14,29.0,bronhitis,2015,24
2015-06-21,50.0,bronhitis,2015,25
2015-06-28,42.0,bronhitis,2015,26
2015-07-05,32.0,bronhitis,2015,27
2015-07-12,40.0,bronhitis,2015,28
2015-07-19,0.0,bronhitis,2015,29
2015-07-26,31.0,bronhitis,2015,30
2015-08-02,25.0,bronhitis,2015,31
2015-08-09,37.0,bronhitis,2015,32
2015-08-16,0.0,bronhitis,2015,33
2015-08-23,47.0,bronhitis,2015,34
2015-08-30,0.0,bronhitis,2015,35
2015-09-06,39.0,bronhitis,2015,36
2015-09-13,46.0,bronhitis,2015,37
2015-09-20,40.0,bronhitis,2015,38
2015-09-27,59.0,bronhitis,2015,39
2015-10-04,76.0,bronhitis,2015,40
2015-10-11,70.0,bronhitis,2015,41
2015-10-18,88.0,bronhitis,2015,42
2015-10-25,95.0,bronhitis,2015,43
2015-11-01,56.0,bronhitis,2015,44
2015-11-08,59.0,bronhitis,2015,45
2015-11-15,73.0,bronhitis,2015,46
2015-11-22,54.0,bronhitis,2015,47
2015-11-29,77.0,bronhitis,2015,48
2015-12-06,72.0,bronhitis,2015,49
2015-12-13,63.0,bronhitis,2015,50
2015-12-20,71.0,bronhitis,2015,51
2015-12-27,67.0,bronhitis,2015,52
2016-01-03,107.59439707673567,bronhitis,2015,53
2016-01-10,39.72716199756394,bronhitis,2016,1
2016-01-17,66.21193666260658,bronhitis,2016,2
2016-01-24,57.93544457978075,bronhitis,2016,3
2016-01-31,64.5566382460414,bronhitis,2016,4
2016-02-07,54.624847746650424,bronhitis,2016,5
2016-02-14,82.76492082825821,bronhitis,2016,6
2016-02-21,54.624847746650424,bronhitis,2016,7
2016-02-28,69.5225334957369,bronhitis,2016,8
2016-03-06,61.246041412911076,bronhitis,2016,9
2016-03-13,56.28014616321558,bronhitis,2016,10
2016-03-20,61.246041412911076,bronhitis,2016,11
2016-03-27,91.04141291108404,bronhitis,2016,12
2016-04-03,76.14372716199756,bronhitis,2016,13
2016-04-10,52.96954933008526,bronhitis,2016,14
2016-04-17,41.382460414129106,bronhitis,2016,15
2016-04-24,36.416565164433614,bronhitis,2016,16
2016-05-01,46.3483556638246,bronhitis,2016,17
2016-05-08,43.03775883069427,bronhitis,2016,18
2016-05-15,0.0,bronhitis,2016,19
2016-05-22,36.416565164433614,bronhitis,2016,20
2016-05-29,33.10596833130329,bronhitis,2016,21
2016-06-05,0.0,bronhitis,2016,22
2016-06-12,41.382460414129106,bronhitis,2016,23
2016-06-19,31.45066991473812,bronhitis,2016,24
2016-06-26,29.79537149817296,bronhitis,2016,25
2016-07-03,36.416565164433614,bronhitis,2016,26
2016-07-10,0.0,bronhitis,2016,27
2016-07-17,0.0,bronhitis,2016,28
2016-07-24,0.0,bronhitis,2016,29
2016-07-31,0.0,bronhitis,2016,30
2016-08-07,38.07186358099878,bronhitis,2016,31
2016-08-14,31.45066991473812,bronhitis,2016,32
2016-08-21,0.0,bronhitis,2016,33
2016-08-28,0.0,bronhitis,2016,34
2016-09-04,49.65895249695493,bronhitis,2016,35
2016-09-11,61.246041412911076,bronhitis,2016,36
2016-09-18,59.59074299634592,bronhitis,2016,37
2016-09-25,74.48842874543239,bronhitis,2016,38
2016-10-02,52.96954933008526,bronhitis,2016,39
2016-10-09,57.93544457978075,bronhitis,2016,40
2016-10-16,74.48842874543239,bronhitis,2016,41
2016-10-23,52.96954933008526,bronhitis,2016,42
2016-10-30,51.31425091352009,bronhitis,2016,43
2016-11-06,67.86723507917173,bronhitis,2016,44
2016-11-13,43.03775883069427,bronhitis,2016,45
2016-11-20,66.21193666260658,bronhitis,2016,46
2016-11-27,69.5225334957369,bronhitis,2016,47
2016-12-04,69.5225334957369,bronhitis,2016,48
2016-12-11,82.76492082825821,bronhitis,2016,49
2016-12-18,165.52984165651642,bronhitis,2016,50
2016-12-25,81.10962241169305,bronhitis,2016,51
2017-01-01,140.70036540803898,bronhitis,2016,52
2017-01-08,99.31790499390986,bronhitis,2017,1
2017-01-15,77.79902557856272,bronhitis,2017,2
2017-01-22,79.45432399512788,bronhitis,2017,3
2017-01-29,84.42021924482339,bronhitis,2017,4
2017-02-05,44.69305724725944,bronhitis,2017,5
2017-02-12,56.28014616321558,bronhitis,2017,6
2017-02-19,74.48842874543239,bronhitis,2017,7
2017-02-26,57.93544457978075,bronhitis,2017,8
2017-03-05,76.14372716199756,bronhitis,2017,9
2017-03-12,74.48842874543239,bronhitis,2017,10
2017-03-19,81.10962241169305,bronhitis,2017,11
2017-03-26,71.17783191230207,bronhitis,2017,12
2017-04-02,97.66260657734469,bronhitis,2017,13
2017-04-09,49.65895249695493,bronhitis,2017,14
2017-04-16,39.72716199756394,bronhitis,2017,15
2017-04-23,51.31425091352009,bronhitis,2017,16
2017-04-30,41.382460414129106,bronhitis,2017,17
2017-05-07,36.416565164433614,bronhitis,2017,18
2017-05-14,57.93544457978075,bronhitis,2017,19
2017-05-21,41.382460414129106,bronhitis,2017,20
2017-05-28,57.93544457978075,bronhitis,2017,21
2017-06-04,46.3483556638246,bronhitis,2017,22
2017-06-11,46.3483556638246,bronhitis,2017,23
2017-06-18,41.382460414129106,bronhitis,2017,24
2017-06-25,34.76126674786845,bronhitis,2017,25
2017-07-02,48.003654080389765,bronhitis,2017,26
2017-07-09,0.0,bronhitis,2017,27
2017-07-16,0.0,bronhitis,2017,28
2017-07-23,0.0,bronhitis,2017,29
2017-07-30,0.0,bronhitis,2017,30
2017-08-06,0.0,bronhitis,2017,31
2017-08-13,0.0,bronhitis,2017,32
2017-08-20,0.0,bronhitis,2017,33
2017-08-27,28.14007308160779,bronhitis,2017,34
2017-09-03,0.0,bronhitis,2017,35
2017-09-10,49.65895249695493,bronhitis,2017,36
2017-09-17,28.14007308160779,bronhitis,2017,37
2017-09-24,57.93544457978075,bronhitis,2017,38
2017-10-01,59.59074299634592,bronhitis,2017,39
2017-10-08,54.624847746650424,bronhitis,2017,40
2017-10-15,64.5566382460414,bronhitis,2017,41
2017-10-22,54.624847746650424,bronhitis,2017,42
2017-10-29,62.90133982947624,bronhitis,2017,43
2017-11-05,64.5566382460414,bronhitis,2017,44
2017-11-12,48.003654080389765,bronhitis,2017,45
2017-11-19,51.31425091352009,bronhitis,2017,46
2017-11-26,76.14372716199756,bronhitis,2017,47
2017-12-03,59.59074299634592,bronhitis,2017,48
2017-12-10,59.59074299634592,bronhitis,2017,49
2017-12-17,64.5566382460414,bronhitis,2017,50
2017-12-24,72.83313032886723,bronhitis,2017,51
2017-12-31,59.59074299634592,bronhitis,2017,52
2018-01-07,97.66260657734469,bronhitis,2018,1
