ISO_YEAR,ISO_WEEK,date,bol u grlu,curenje nosa,grip,kašalj,lek za grip,prehlada,recept za kolač,simptomi gripa,simptomi prehlade,sirup za kašalj,temperatura i bolovi,tenis,vakcina protiv gripa,virus gripa,vitamin c,vreme sutra,čaj za grip,INF_ALL,ILI_ACTIVITY
2016,28,2016-07-11,38.49837662337662,0.0,8.92643051771117,0.0,,0.0,0.0,0.0,,0.0,,17.00244498777506,0.0,0.0,65.29365768896612,61.092269326683294,,,
2016,29,2016-07-18,46.42451298701299,0.0,12.893732970027246,0.0,,23.678756476683944,0.0,0.0,,0.0,,29.530562347188265,0.0,0.0,33.44309296264118,76.36533665835412,,,
2016,30,2016-07-25,54.35064935064935,0.0,11.901907356948229,0.0,,35.518134715025916,0.0,0.0,,0.0,,26.845965770171148,0.0,0.0,62.108601216333625,100.12344139650872,,,
2016,31,2016-08-01,49.82142857142857,0.0,8.92643051771117,0.0,,42.6217616580311,0.0,0.0,,0.0,,35.79462102689486,0.0,0.0,63.701129452649866,100.12344139650872,,,
2016,32,2016-08-08,0.0,0.0,14.877384196185284,0.0,,37.88601036269431,0.0,0.0,,0.0,,25.056234718826403,0.0,0.0,65.29365768896612,81.45635910224439,,,
2016,33,2016-08-15,50.95373376623377,0.0,11.901907356948229,0.0,,43.80569948186529,0.0,0.0,,0.0,,15.212713936430315,0.0,0.0,71.6637706342311,78.06234413965088,,,
2016,34,2016-08-22,53.21834415584415,0.0,15.869209809264303,0.0,,39.06994818652851,0.0,0.0,,0.0,,45.63814180929095,0.0,0.0,63.701129452649866,56.00124688279302,,,
2016,35,2016-08-29,50.95373376623377,0.0,10.910081743869208,0.0,,55.64507772020726,0.0,0.0,,0.0,,59.06112469437653,0.0,0.0,70.07124239791486,98.42643391521196,,,
2016,36,2016-09-05,55.48295454545455,68.0,11.901907356948229,46.283676703645014,,55.64507772020726,0.0,0.0,,0.0,,25.056234718826403,0.0,0.0,90.77410947002606,72.9713216957606,,,
2016,37,2016-09-12,81.52597402597402,0.0,12.893732970027246,51.89381933438986,,65.11658031088083,0.0,0.0,,0.0,,14.317848410757945,0.0,0.0,89.18158123370982,84.85037406483791,,,
2016,38,2016-09-19,78.12905844155844,0.0,9.918256130790189,54.69889064976228,,73.40414507772022,0.0,0.0,,0.0,,17.89731051344743,0.0,0.0,95.5516941789748,61.092269326683294,,,
2016,39,2016-09-26,80.39366883116882,0.0,14.877384196185284,46.283676703645014,,84.059585492228,0.0,0.0,,0.0,,18.7921760391198,0.0,0.0,62.108601216333625,86.54738154613466,,,
2016,40,2016-10-03,87.1875,0.0,17.85286103542234,58.90649762282092,,98.26683937823836,0.0,0.0,,0.0,,49.21760391198043,0.0,0.0,68.4787141615986,78.06234413965088,,,
2016,41,2016-10-10,79.26136363636363,0.0,17.85286103542234,0.0,,107.73834196891194,0.0,0.0,,0.0,,17.00244498777506,100.0,0.0,100.32927888792356,84.85037406483791,,0.0,1.0
2016,42,2016-10-17,112.09821428571428,49.0,12.893732970027246,105.19017432646594,,76.95595854922281,0.0,0.0,,0.0,,20.581907090464547,0.0,0.0,78.03388357949609,56.00124688279302,,0.0,1.0
2016,43,2016-10-24,61.14448051948052,0.0,18.84468664850136,85.55467511885897,,74.58808290155442,0.0,0.0,,0.0,,57.27139364303178,0.0,0.0,60.51607298001738,57.69825436408978,,0.0,1.0
2016,44,2016-10-31,84.9228896103896,0.0,16.86103542234332,106.59270998415217,,44.98963730569949,79.0,0.0,,0.0,,18.7921760391198,0.0,0.0,87.58905299739357,89.94139650872819,,0.0,1.0
2016,45,2016-11-07,74.73214285714286,69.0,24.795640326975473,65.91917591125198,,61.56476683937825,0.0,48.0,,0.0,,68.00977995110024,0.0,0.0,95.5516941789748,44.12219451371571,,0.0,1.0
2016,46,2016-11-14,65.6737012987013,0.0,17.85286103542234,88.35974643423138,,54.46113989637307,0.0,0.0,,0.0,,24.16136919315403,0.0,0.0,93.95916594265856,44.12219451371571,,0.0,1.0
2016,47,2016-11-21,76.99675324675324,44.0,16.86103542234332,77.13946117274169,,68.66839378238343,0.0,0.0,,0.0,,14.317848410757945,0.0,0.0,90.77410947002606,52.6072319201995,,0.0,1.0
2016,48,2016-11-28,54.35064935064935,0.0,27.77111716621253,70.12678288431063,,74.58808290155442,0.0,0.0,,0.0,,9.843520782396087,0.0,0.0,89.18158123370982,35.63715710723192,,0.0,1.0
2016,49,2016-12-05,84.9228896103896,0.0,27.77111716621253,122.02060221870047,,76.95595854922281,0.0,39.0,,0.0,,8.948655256723715,0.0,0.0,79.62641181581233,50.910224438902745,,9.0,1.0
2016,50,2016-12-12,95.11363636363636,70.0,48.59945504087193,133.2408874801902,,98.26683937823836,0.0,0.0,,0.0,,8.053789731051344,0.0,36.0,89.18158123370982,23.758104738154618,,84.0,1.0
2016,51,2016-12-19,90.58441558441558,62.0,70.41961852861034,129.03328050713154,,118.3937823834197,0.0,78.0,,0.0,,8.948655256723715,0.0,71.0,106.69939183318851,39.03117206982544,,109.0,1.0
2016,52,2016-12-26,62.27678571428571,0.0,99.18256130790188,140.25356576862126,,105.37046632124354,0.0,100.0,,0.0,,55.481662591687034,0.0,100.0,98.7367506516073,67.88029925187033,,162.0,1.0
2017,1,2017-01-02,83.79058441558442,0.0,61.493188010899175,93.96988906497624,,92.34715025906738,0.0,39.0,,0.0,,18.7921760391198,0.0,49.0,81.21894005212859,83.15336658354116,,77.0,1.0
2017,2,2017-01-09,64.5413961038961,57.0,29.75476839237057,93.96988906497624,,47.35751295336789,100.0,0.0,,0.0,,61.745721271393634,0.0,0.0,97.14422241529104,35.63715710723192,,0.0,1.0
2017,3,2017-01-16,48.68912337662337,46.0,26.77929155313351,44.8811410459588,,49.72538860103628,0.0,0.0,,0.0,,51.00733496332518,0.0,0.0,76.44135534317985,39.03117206982544,,0.0,1.0
2017,4,2017-01-23,58.87987012987013,43.0,27.77111716621253,46.283676703645014,,80.5077720207254,0.0,0.0,,0.0,,29.530562347188265,0.0,0.0,44.59079061685491,42.425187032418954,,0.0,1.0
2017,5,2017-01-30,72.46753246753246,0.0,18.84468664850136,65.91917591125198,,58.01295336787566,61.0,0.0,,0.0,,19.687041564792175,0.0,0.0,87.58905299739357,37.33416458852868,,0.0,1.0
2017,6,2017-02-06,67.93831168831169,50.0,14.877384196185284,50.491283676703645,,65.11658031088083,0.0,0.0,,0.0,,14.317848410757945,0.0,0.0,81.21894005212859,42.425187032418954,,0.0,1.0
2017,7,2017-02-13,58.87987012987013,64.0,12.893732970027246,44.8811410459588,,50.90932642487048,0.0,0.0,,0.0,,14.317848410757945,0.0,0.0,54.14596003475239,56.00124688279302,,5.0,1.0
2017,8,2017-02-20,64.5413961038961,0.0,17.85286103542234,47.68621236133122,,46.17357512953369,0.0,0.0,,0.0,,30.42542787286063,0.0,0.0,68.4787141615986,76.36533665835412,,11.0,1.0
2017,9,2017-02-27,70.20292207792207,0.0,10.910081743869208,65.91917591125198,,37.88601036269431,0.0,0.0,,0.0,,20.581907090464547,0.0,0.0,74.8488271068636,106.91147132169576,,4.0,1.0
2017,10,2017-03-06,97.37824675324674,0.0,15.869209809264303,81.34706814580032,,75.77202072538861,0.0,0.0,,0.0,,50.112469437652805,0.0,0.0,82.81146828844483,78.06234413965088,,2.0,1.0
2017,11,2017-03-13,69.07061688311688,50.0,15.869209809264303,51.89381933438986,,31.96632124352332,0.0,0.0,,0.0,,22.37163814180929,0.0,0.0,103.51433536055605,72.9713216957606,,0.0,1.0
2017,12,2017-03-20,78.12905844155844,0.0,15.869209809264303,103.78763866877972,,40.2538860103627,0.0,0.0,,0.0,,26.845965770171148,0.0,0.0,79.62641181581233,64.48628428927681,,0.0,1.0
2017,13,2017-03-27,72.46753246753246,0.0,14.877384196185284,79.9445324881141,,44.98963730569949,0.0,0.0,,0.0,,18.7921760391198,0.0,0.0,74.8488271068636,103.51745635910224,,0.0,1.0
2017,14,2017-04-03,75.86444805194805,0.0,12.893732970027246,49.08874801901744,,44.98963730569949,0.0,0.0,,0.0,,15.212713936430315,0.0,0.0,97.14422241529104,93.33541147132168,,0.0,1.0
2017,15,2017-04-10,50.95373376623377,45.0,13.885558583106263,92.56735340729004,,60.38082901554405,0.0,0.0,,0.0,,48.32273838630806,0.0,0.0,85.99652476107732,108.60847880299252,,0.0,1.0
2017,16,2017-04-17,49.82142857142857,45.0,19.836512261580378,85.55467511885897,,46.17357512953369,0.0,0.0,,0.0,,21.476772616136916,0.0,0.0,92.36663770634232,100.12344139650872,,0.0,1.0
2017,17,2017-04-24,86.0551948051948,0.0,12.893732970027246,53.29635499207608,,52.09326424870467,0.0,0.0,,0.0,,19.687041564792175,0.0,0.0,58.92354474370113,142.54862842892769,,0.0,1.0
2017,18,2017-05-01,62.27678571428571,0.0,10.910081743869208,43.478605388272584,,33.15025906735752,0.0,0.0,,0.0,,50.112469437652805,0.0,0.0,93.95916594265856,135.76059850374065,,0.0,1.0
2017,19,2017-05-08,57.74756493506493,0.0,10.910081743869208,50.491283676703645,,39.06994818652851,0.0,0.0,,0.0,,67.11491442542787,0.0,0.0,71.6637706342311,103.51745635910224,,0.0,1.0
2017,20,2017-05-15,67.93831168831169,77.0,10.910081743869208,53.29635499207608,,62.74870466321244,0.0,0.0,,0.0,,25.951100244498775,0.0,0.0,66.88618592528236,113.6995012468828,,0.0,1.0
2017,21,2017-05-22,62.27678571428571,0.0,10.910081743869208,0.0,,0.0,0.0,0.0,,0.0,,69.79951100244499,0.0,0.0,66.88618592528236,83.15336658354116,,,
2017,22,2017-05-29,46.42451298701299,0.0,12.893732970027246,0.0,,34.334196891191716,0.0,0.0,,0.0,,79.64303178484107,0.0,0.0,82.81146828844483,115.39650872817955,,,
2017,23,2017-06-05,41.89529220779221,0.0,11.901907356948229,0.0,,23.678756476683944,0.0,0.0,,0.0,,18.7921760391198,0.0,0.0,33.44309296264118,84.85037406483791,,,
2017,24,2017-06-12,40.76298701298701,0.0,7.934604904632152,0.0,,29.59844559585493,0.0,0.0,,0.0,,18.7921760391198,0.0,0.0,109.88444830582102,89.94139650872819,,,
2017,25,2017-06-19,57.74756493506493,0.0,7.934604904632152,0.0,,24.86269430051814,0.0,0.0,,0.0,,40.26894865525672,0.0,0.0,95.5516941789748,118.79052369077309,,,
2017,26,2017-06-26,65.6737012987013,0.0,9.918256130790189,0.0,,23.678756476683944,0.0,0.0,,0.0,,59.06112469437653,0.0,0.0,52.553431798436144,79.75935162094763,,,
2017,27,2017-07-03,0.0,0.0,9.918256130790189,49.08874801901744,,36.70207253886011,0.0,0.0,,0.0,,73.37897310513446,0.0,0.0,52.553431798436144,112.00249376558604,,,
2017,28,2017-07-10,63.40909090909091,0.0,6.942779291553133,0.0,,37.88601036269431,0.0,0.0,,0.0,,17.89731051344743,0.0,0.0,66.88618592528236,76.36533665835412,,,
2017,29,2017-07-17,44.15990259740259,0.0,10.910081743869208,58.90649762282092,,29.59844559585493,0.0,0.0,,0.0,,13.422982885085574,0.0,0.0,66.88618592528236,106.91147132169576,,,
2017,30,2017-07-24,0.0,0.0,11.901907356948229,0.0,,0.0,0.0,0.0,,0.0,,13.422982885085574,0.0,0.0,78.03388357949609,49.21321695760599,,,
2017,31,2017-07-31,55.48295454545455,0.0,10.910081743869208,0.0,,53.27720207253887,0.0,0.0,,0.0,,17.00244498777506,0.0,0.0,54.14596003475239,112.00249376558604,,,
2017,32,2017-08-07,60.012175324675326,56.0,10.910081743869208,0.0,,44.98963730569949,0.0,0.0,,0.0,,20.581907090464547,0.0,0.0,81.21894005212859,86.54738154613466,,,
2017,33,2017-08-14,75.86444805194805,0.0,13.885558583106263,0.0,,28.41450777202073,0.0,0.0,,0.0,,15.212713936430315,0.0,0.0,73.25629887054735,79.75935162094763,,,
2017,34,2017-08-21,65.6737012987013,63.0,12.893732970027246,47.68621236133122,,33.15025906735752,0.0,0.0,,0.0,,28.63569682151589,0.0,0.0,68.4787141615986,101.82044887780548,,,
2017,35,2017-08-28,49.82142857142857,0.0,11.901907356948229,51.89381933438986,,58.01295336787566,0.0,0.0,,0.0,,26.845965770171148,0.0,0.0,47.7758470894874,117.09351620947632,,,
2017,36,2017-09-04,79.26136363636363,0.0,15.869209809264303,0.0,,55.64507772020726,0.0,0.0,,0.0,,16.107579462102688,0.0,0.0,76.44135534317985,123.88154613466337,,,
2017,37,2017-09-11,66.80600649350649,0.0,13.885558583106263,0.0,,35.518134715025916,0.0,0.0,,0.0,,14.317848410757945,0.0,46.0,124.21720243266724,169.70074812967582,,,
2017,38,2017-09-18,88.31980519480518,54.0,17.85286103542234,0.0,,110.10621761658032,0.0,0.0,,0.0,,12.5281173594132,0.0,0.0,106.69939183318851,89.94139650872819,,,
2017,39,2017-09-25,70.20292207792207,100.0,16.86103542234332,78.5419968304279,,93.53108808290158,0.0,0.0,,0.0,,13.422982885085574,0.0,0.0,97.14422241529104,120.48753117206982,,,
2017,40,2017-10-02,67.93831168831169,73.0,16.86103542234332,65.91917591125198,,94.71502590673578,0.0,0.0,,0.0,,20.581907090464547,0.0,0.0,79.62641181581233,79.75935162094763,,0.0,1.0
2017,41,2017-10-09,72.46753246753246,77.0,18.84468664850136,0.0,,71.03626943005183,0.0,0.0,,0.0,,14.317848410757945,0.0,0.0,108.29192006950478,44.12219451371571,,0.0,1.0
2017,42,2017-10-16,55.48295454545455,0.0,18.84468664850136,67.3217115689382,,68.66839378238343,0.0,0.0,,0.0,,13.422982885085574,0.0,0.0,128.99478714161597,127.27556109725684,,0.0,1.0
2017,43,2017-10-23,52.08603896103896,0.0,18.84468664850136,51.89381933438986,,60.38082901554405,0.0,0.0,,0.0,,21.476772616136916,0.0,0.0,98.7367506516073,74.66832917705736,,0.0,1.0
2017,44,2017-10-30,70.20292207792207,45.0,17.85286103542234,64.51664025356577,,58.01295336787566,0.0,0.0,,0.0,,16.107579462102688,0.0,0.0,119.4396177237185,78.06234413965088,,0.0,2.0
2017,45,2017-11-06,66.80600649350649,0.0,15.869209809264303,70.12678288431063,,52.09326424870467,0.0,0.0,,0.0,,19.687041564792175,0.0,0.0,74.8488271068636,100.12344139650872,,0.0,2.0
2017,46,2017-11-13,46.42451298701299,0.0,16.86103542234332,58.90649762282092,,49.72538860103628,62.0,0.0,,0.0,,9.843520782396087,0.0,0.0,90.77410947002606,57.69825436408978,,0.0,3.0
2017,47,2017-11-20,60.012175324675326,0.0,17.85286103542234,77.13946117274169,,67.48445595854923,0.0,0.0,,0.0,,8.053789731051344,0.0,0.0,87.58905299739357,78.06234413965088,,0.0,3.0
2017,48,2017-11-27,76.99675324675324,0.0,19.836512261580378,40.67353407290016,,59.19689119170985,0.0,0.0,,0.0,,7.158924205378972,0.0,0.0,106.69939183318851,81.45635910224439,,0.0,3.0
2017,49,2017-12-04,80.39366883116882,0.0,6.942779291553133,98.17749603803487,,46.17357512953369,78.0,0.0,,0.0,,7.158924205378972,0.0,0.0,76.44135534317985,120.48753117206982,,0.0,3.0
2017,50,2017-12-11,58.87987012987013,0.0,15.869209809264303,84.15213946117275,,59.19689119170985,0.0,0.0,,0.0,,6.264058679706601,0.0,0.0,111.47697654213728,71.27431421446384,,6.0,3.0
2017,51,2017-12-18,82.65827922077922,51.0,11.901907356948229,81.34706814580032,,68.66839378238343,0.0,0.0,,0.0,,10.738386308068458,0.0,0.0,62.108601216333625,61.092269326683294,,19.0,3.0
2017,52,2017-12-25,92.84902597402598,62.0,20.828337874659397,89.7622820919176,,82.8756476683938,0.0,0.0,0.0,0.0,0.0,12.5281173594132,0.0,0.0,82.81146828844483,61.092269326683294,0.0,26.0,3.0
2018,1,2018-01-01,97.37824675324674,44.0,21.820163487738416,93.96988906497624,,71.03626943005183,0.0,0.0,0.0,0.0,0.0,15.212713936430315,0.0,0.0,105.10686359687227,62.78927680798005,0.0,22.0,3.0
2018,2,2018-01-08,88.31980519480518,0.0,24.795640326975473,47.68621236133122,,74.58808290155442,0.0,0.0,0.0,0.0,0.0,54.58679706601466,0.0,0.0,105.10686359687227,100.12344139650872,0.0,37.0,3.0
2018,3,2018-01-15,91.71672077922078,48.0,35.70572207084468,81.34706814580032,,69.85233160621763,0.0,0.0,0.0,0.0,0.0,58.16625916870415,0.0,47.0,136.9574283231972,66.18329177057356,0.0,88.0,3.0
2018,4,2018-01-22,88.31980519480518,62.0,39.673024523160755,124.8256735340729,,112.47409326424872,0.0,39.0,0.0,0.0,0.0,18.7921760391198,0.0,38.0,144.92006950477844,71.27431421446384,0.0,103.0,4.0
2018,5,2018-01-29,88.31980519480518,46.0,43.64032697547683,96.77496038034866,,80.5077720207254,0.0,37.0,0.0,0.0,0.0,14.317848410757945,0.0,69.0,159.25282363162466,78.06234413965088,0.0,124.0,5.0
2018,6,2018-02-05,84.9228896103896,0.0,38.68119891008174,126.22820919175912,,81.6917098445596,0.0,0.0,0.0,0.0,0.0,15.212713936430315,0.0,61.0,119.4396177237185,91.63840399002494,0.0,121.0,5.0
2018,7,2018-02-12,80.39366883116882,0.0,30.746594005449587,86.95721077654517,,87.61139896373058,0.0,0.0,0.0,0.0,0.0,14.317848410757945,0.0,35.0,143.3275412684622,105.214463840399,0.0,66.0,5.0
2018,8,2018-02-19,65.6737012987013,0.0,24.795640326975473,120.61806656101427,,86.4274611398964,53.0,0.0,0.0,0.0,0.0,15.212713936430315,0.0,0.0,109.88444830582102,152.73067331670825,0.0,77.0,4.0
2018,9,2018-02-26,84.9228896103896,0.0,22.811989100817435,84.15213946117275,,42.6217616580311,0.0,0.0,0.0,0.0,0.0,17.89731051344743,0.0,0.0,133.77237185056472,95.03241895261846,0.0,59.0,4.0
2018,10,2018-03-05,96.24594155844156,0.0,20.828337874659397,68.72424722662441,,44.98963730569949,0.0,0.0,0.0,0.0,0.0,25.951100244498775,0.0,28.0,114.66203301476976,142.54862842892769,0.0,29.0,4.0
2018,11,2018-03-12,71.33522727272727,46.0,17.85286103542234,51.89381933438986,,59.19689119170985,0.0,0.0,0.0,0.0,0.0,27.740831295843517,0.0,0.0,114.66203301476976,96.72942643391522,0.0,20.0,4.0
2018,12,2018-03-19,100.77516233766234,0.0,11.901907356948229,81.34706814580032,,37.88601036269431,0.0,0.0,0.0,87.0,0.0,27.740831295843517,0.0,0.0,136.9574283231972,128.97256857855362,0.0,14.0,3.0
2018,13,2018-03-26,81.52597402597402,55.0,14.877384196185284,106.59270998415217,,63.93264248704664,0.0,0.0,0.0,100.0,0.0,15.212713936430315,0.0,0.0,105.10686359687227,122.1845386533666,0.0,30.0,3.0
2018,14,2018-04-02,70.20292207792207,0.0,13.885558583106263,53.29635499207608,,36.70207253886011,0.0,0.0,0.0,0.0,0.0,14.317848410757945,0.0,0.0,119.4396177237185,86.54738154613466,0.0,21.0,3.0
2018,15,2018-04-09,61.14448051948052,0.0,11.901907356948229,0.0,,30.78238341968913,0.0,0.0,0.0,0.0,0.0,42.95354523227383,0.0,0.0,114.66203301476976,110.30548628428927,0.0,16.0,3.0
2018,16,2018-04-16,70.20292207792207,0.0,7.934604904632152,0.0,,23.678756476683944,0.0,0.0,0.0,0.0,0.0,27.740831295843517,0.0,0.0,101.9218071242398,96.72942643391522,0.0,1.0,3.0
2018,17,2018-04-23,57.74756493506493,0.0,11.901907356948229,0.0,,27.230569948186535,0.0,0.0,0.0,0.0,0.0,17.89731051344743,0.0,0.0,113.06950477845352,118.79052369077309,0.0,0.0,2.0
2018,18,2018-04-30,64.5413961038961,46.0,13.885558583106263,60.30903328050714,,46.17357512953369,0.0,0.0,0.0,0.0,0.0,50.112469437652805,0.0,0.0,97.14422241529104,118.79052369077309,0.0,0.0,2.0
2018,19,2018-05-07,48.68912337662337,0.0,13.885558583106263,43.478605388272584,,36.70207253886011,0.0,0.0,0.0,0.0,0.0,77.85330073349633,0.0,0.0,93.95916594265856,112.00249376558604,0.0,0.0,1.0
2018,20,2018-05-14,44.15990259740259,0.0,11.901907356948229,51.89381933438986,,30.78238341968913,0.0,0.0,0.0,0.0,0.0,23.26650366748166,0.0,0.0,78.03388357949609,88.24438902743142,0.0,0.0,1.0
2018,21,2018-05-21,93.98133116883116,0.0,13.885558583106263,0.0,,27.230569948186535,0.0,0.0,0.0,0.0,0.0,73.37897310513446,0.0,0.0,81.21894005212859,67.88029925187033,0.0,0.0,1.0
2018,22,2018-05-28,65.6737012987013,0.0,10.910081743869208,46.283676703645014,,31.96632124352332,0.0,0.0,0.0,0.0,0.0,69.79951100244499,0.0,0.0,73.25629887054735,110.30548628428927,0.0,0.0,1.0
2018,23,2018-06-04,54.35064935064935,0.0,7.934604904632152,0.0,,24.86269430051814,0.0,0.0,0.0,0.0,0.0,17.89731051344743,0.0,0.0,81.21894005212859,127.27556109725684,0.0,0.0,1.0
2018,24,2018-06-11,60.012175324675326,47.0,6.942779291553133,0.0,,26.046632124352335,0.0,0.0,0.0,0.0,0.0,41.163814180929094,0.0,0.0,68.4787141615986,128.97256857855362,0.0,0.0,1.0
2018,25,2018-06-18,72.46753246753246,49.0,8.92643051771117,0.0,,48.54145077720208,0.0,0.0,0.0,0.0,0.0,31.320293398533003,0.0,0.0,97.14422241529104,149.33665835411472,0.0,0.0,1.0
2018,26,2018-06-25,52.08603896103896,0.0,10.910081743869208,49.08874801901744,,39.06994818652851,0.0,0.0,0.0,0.0,0.0,50.112469437652805,0.0,0.0,78.03388357949609,151.03366583541148,0.0,0.0,1.0
2018,27,2018-07-02,58.00305328940127,47.55813953488372,13.948389164930274,52.47591216804229,,35.860657607455934,0.0,0.0,0.0,0.0,0.0,86.48408288261587,0.0,0.0,102.28883511620327,144.93829202503943,0.0,0.0,1.0
2018,28,2018-07-09,60.151314522342055,43.753488372093024,11.623657637441896,0.0,,28.016138755824947,0.0,0.0,0.0,0.0,0.0,38.11162974488157,0.0,0.0,102.28883511620327,178.757226830882,0.0,0.0,1.0
2018,29,2018-07-16,62.299575755282845,43.753488372093024,13.948389164930274,0.0,,31.37807540652394,0.0,0.0,0.0,0.0,0.0,21.987478698970136,0.0,0.0,90.9234089921807,144.93829202503943,0.0,0.0,1.0
2018,30,2018-07-23,60.151314522342055,0.0,13.948389164930274,79.61862535840899,,32.49872095675694,0.0,0.0,0.0,0.0,0.0,21.987478698970136,0.0,0.0,96.606122054192,120.7819100208662,0.0,0.0,1.0
2018,31,2018-07-30,62.299575755282845,55.16744186046512,11.623657637441896,0.0,,48.187758660018915,0.0,0.0,0.0,0.0,0.0,54.235780790793,0.0,0.0,79.5579828681581,67.63786961168508,0.0,0.0,1.0
2018,32,2018-08-06,73.04088191998679,0.0,13.948389164930274,0.0,,31.37807540652394,0.0,0.0,0.0,0.0,0.0,90.8815786224099,0.0,0.0,96.606122054192,96.62552801669295,0.0,0.0,1.0
2018,33,2018-08-13,38.66870219293418,0.0,11.623657637441896,0.0,,41.46388535862092,0.0,0.0,0.0,0.0,0.0,43.97495739794027,0.0,0.0,96.606122054192,86.96297521502366,0.0,0.0,1.0
2018,34,2018-08-20,55.85479205646048,0.0,11.623657637441896,43.42834110458672,,47.067113109785915,0.0,0.0,0.0,0.0,0.0,77.68909140302782,0.0,0.0,96.606122054192,120.7819100208662,0.0,0.0,1.0
2018,35,2018-08-27,55.85479205646048,0.0,11.623657637441896,52.47591216804229,,31.37807540652394,0.0,0.0,0.0,0.0,0.0,87.94991479588055,0.0,0.0,96.606122054192,130.44446282253548,0.0,0.0,1.0
2018,36,2018-09-03,64.44783698822363,72.28837209302326,16.273120692418654,70.57105429495343,,78.44518851630986,0.0,0.0,0.0,0.0,0.0,33.714134005087544,0.0,0.0,73.87526980614682,53.14404040918113,0.0,0.0,1.0
2018,37,2018-09-10,62.299575755282845,64.67906976744186,16.273120692418654,50.66639795535118,,60.51485971258189,0.0,0.0,0.0,0.0,0.0,19.055814872440784,0.0,0.0,113.65426124022588,62.80659321085042,0.0,0.0,1.0
2018,38,2018-09-17,60.151314522342055,62.77674418604651,20.92258374739541,59.71396901880674,,93.01358066933884,0.0,0.0,0.0,0.0,0.0,19.055814872440784,0.0,0.0,107.97154817821458,130.44446282253548,0.0,0.0,1.0
2018,39,2018-09-24,70.89262068704599,57.06976744186046,20.92258374739541,117.61842382492236,,97.49616287027082,0.0,0.0,0.0,0.0,0.0,17.58998295917611,0.0,0.0,125.01968736424844,72.46914601251972,0.0,0.0,1.0
2018,40,2018-10-01,58.00305328940127,0.0,16.273120692418654,86.85668220917344,,68.35937856421288,0.0,0.0,0.0,0.0,0.0,55.70161270405768,0.0,0.0,147.75053961229364,62.80659321085042,0.0,0.0,1.0
2018,41,2018-10-08,66.59609822116443,0.0,20.92258374739541,133.9040517391424,,77.32454296607686,0.0,0.0,0.0,0.0,0.0,27.85080635202884,27.0,0.0,130.70240042625974,72.46914601251972,0.0,0.0,1.0
2018,42,2018-10-15,64.44783698822363,51.36279069767442,18.597852219907033,77.80911114571788,,62.75615081304788,0.0,0.0,0.0,0.0,0.0,21.987478698970136,0.0,0.0,90.9234089921807,86.96297521502366,0.0,0.0,1.0
2018,43,2018-10-22,83.78218808469072,0.0,16.273120692418654,101.33279591070236,,44.82582200931992,0.0,0.0,0.0,91.0,0.0,65.96243609691041,0.0,0.0,136.38511348827103,101.4568044175276,0.0,0.0,1.0
2018,44,2018-10-29,66.59609822116443,45.65581395348837,13.948389164930274,104.95182433608458,,62.75615081304788,0.0,0.0,0.0,0.0,0.0,24.91914252549949,0.0,0.0,107.97154817821458,53.14404040918113,0.0,0.0,1.0
2018,45,2018-11-05,77.33740438586835,0.0,16.273120692418654,128.47550910106906,,64.99744191351388,0.0,0.0,0.0,0.0,0.0,60.099108443851705,0.0,0.0,142.06782655028235,67.63786961168508,0.0,0.0,1.0
2018,46,2018-11-12,73.04088191998679,55.16744186046512,13.948389164930274,88.66619642186456,,57.152923061882895,0.0,0.0,0.0,0.0,0.0,19.055814872440784,0.0,0.0,136.38511348827103,96.62552801669295,0.0,0.0,1.0
2018,47,2018-11-19,79.48566561880915,0.0,13.948389164930274,142.95162280259797,,77.32454296607686,0.0,0.0,0.0,0.0,0.0,7.329159566323379,0.0,0.0,136.38511348827103,101.4568044175276,0.0,0.0,1.0
2018,48,2018-11-26,85.93044931763151,43.753488372093024,13.948389164930274,72.38056850764454,,64.99744191351388,0.0,0.0,0.0,0.0,0.0,5.863327653058703,0.0,0.0,107.97154817821458,82.13169881418902,0.0,0.0,1.0
2018,49,2018-12-03,88.0787105505723,38.04651162790697,13.948389164930274,115.80890961223126,,70.60066966467888,0.0,0.0,0.0,0.0,0.0,7.329159566323379,0.0,0.0,153.43325267430492,96.62552801669295,0.0,0.0,1.0
2018,50,2018-12-10,85.93044931763151,70.38604651162791,16.273120692418654,97.71376748532012,,75.08325186561086,0.0,0.0,0.0,0.0,0.0,5.863327653058703,0.0,0.0,102.28883511620327,72.46914601251972,0.0,0.0,1.0
2018,51,2018-12-17,94.52349424939466,62.77674418604651,20.92258374739541,151.99919386605353,,61.63550526281489,0.0,0.0,0.0,0.0,0.0,16.124151045911432,0.0,0.0,85.24069593016941,82.13169881418902,0.0,0.0,1.0
2018,52,2018-12-24,128.89567397644726,43.753488372093024,18.597852219907033,119.42793803761349,,62.75615081304788,0.0,0.0,0.0,0.0,0.0,55.70161270405768,0.0,0.0,96.606122054192,77.30042241335437,0.0,3.0,1.0
2019,1,2018-12-31,94.52349424939466,64.67906976744186,27.89677832986055,133.9040517391424,,87.41035291817384,0.0,0.0,0.0,0.0,0.0,16.124151045911432,0.0,0.0,142.06782655028235,82.13169881418902,0.0,11.0,2.0
2019,2,2019-01-07,85.93044931763151,0.0,27.89677832986055,101.33279591070236,,72.84196076514486,0.0,0.0,0.0,0.0,0.0,67.42826801017509,0.0,29.773333333333333,113.65426124022588,57.97531681001578,0.0,16.0,2.0
