date,trend_value,keyword
2012-12-30,0.0,curenje nosa
2013-01-06,0.0,curenje nosa
2013-01-13,0.0,curenje nosa
2013-01-20,0.0,curenje nosa
2013-01-27,0.0,curenje nosa
2013-02-03,0.0,curenje nosa
2013-02-10,0.0,curenje nosa
2013-02-17,0.0,curenje nosa
2013-02-24,0.0,curenje nosa
2013-03-03,0.0,curenje nosa
2013-03-10,0.0,curenje nosa
2013-03-17,0.0,curenje nosa
2013-03-24,0.0,curenje nosa
2013-03-31,0.0,curenje nosa
2013-04-07,0.0,curenje nosa
2013-04-14,0.0,curenje nosa
2013-04-21,0.0,curenje nosa
2013-04-28,0.0,curenje nosa
2013-05-05,59.0,curenje nosa
2013-05-12,0.0,curenje nosa
2013-05-19,0.0,curenje nosa
2013-05-26,0.0,curenje nosa
2013-06-02,0.0,curenje nosa
2013-06-09,0.0,curenje nosa
2013-06-16,0.0,curenje nosa
2013-06-23,0.0,curenje nosa
2013-06-30,0.0,curenje nosa
2013-07-07,0.0,curenje nosa
2013-07-14,0.0,curenje nosa
2013-07-21,86.0,curenje nosa
2013-07-28,0.0,curenje nosa
2013-08-04,0.0,curenje nosa
2013-08-11,0.0,curenje nosa
2013-08-18,0.0,curenje nosa
2013-08-25,0.0,curenje nosa
2013-09-01,0.0,curenje nosa
2013-09-08,0.0,curenje nosa
2013-09-15,0.0,curenje nosa
2013-09-22,0.0,curenje nosa
2013-09-29,0.0,curenje nosa
2013-10-06,0.0,curenje nosa
2013-10-13,0.0,curenje nosa
2013-10-20,0.0,curenje nosa
2013-10-27,0.0,curenje nosa
2013-11-03,0.0,curenje nosa
2013-11-10,0.0,curenje nosa
2013-11-17,0.0,curenje nosa
2013-11-24,0.0,curenje nosa
2013-12-01,0.0,curenje nosa
2013-12-08,0.0,curenje nosa
2013-12-15,0.0,curenje nosa
2013-12-22,55.0,curenje nosa
2013-12-29,0.0,curenje nosa
2014-01-05,0.0,curenje nosa
2014-01-12,0.0,curenje nosa
2014-01-19,0.0,curenje nosa
2014-01-26,0.0,curenje nosa
2014-02-02,51.0,curenje nosa
2014-02-09,0.0,curenje nosa
2014-02-16,0.0,curenje nosa
2014-02-23,0.0,curenje nosa
2014-03-02,39.0,curenje nosa
2014-03-09,0.0,curenje nosa
2014-03-16,0.0,curenje nosa
2014-03-23,0.0,curenje nosa
2014-03-30,0.0,curenje nosa
2014-04-06,0.0,curenje nosa
2014-04-13,0.0,curenje nosa
2014-04-20,0.0,curenje nosa
2014-04-27,0.0,curenje nosa
2014-05-04,0.0,curenje nosa
2014-05-11,0.0,curenje nosa
2014-05-18,0.0,curenje nosa
2014-05-25,0.0,curenje nosa
2014-06-01,0.0,curenje nosa
2014-06-08,0.0,curenje nosa
2014-06-15,0.0,curenje nosa
2014-06-22,0.0,curenje nosa
2014-06-29,0.0,curenje nosa
2014-07-06,0.0,curenje nosa
2014-07-13,0.0,curenje nosa
2014-07-20,0.0,curenje nosa
2014-07-27,0.0,curenje nosa
2014-08-03,0.0,curenje nosa
2014-08-10,0.0,curenje nosa
2014-08-17,0.0,curenje nosa
2014-08-24,0.0,curenje nosa
2014-08-31,0.0,curenje nosa
2014-09-07,0.0,curenje nosa
2014-09-14,0.0,curenje nosa
2014-09-21,51.0,curenje nosa
2014-09-28,48.0,curenje nosa
2014-10-05,0.0,curenje nosa
2014-10-12,0.0,curenje nosa
2014-10-19,0.0,curenje nosa
2014-10-26,0.0,curenje nosa
2014-11-02,0.0,curenje nosa
2014-11-09,0.0,curenje nosa
2014-11-16,0.0,curenje nosa
2014-11-23,50.0,curenje nosa
2014-11-30,0.0,curenje nosa
2014-12-07,0.0,curenje nosa
2014-12-14,70.0,curenje nosa
2014-12-21,0.0,curenje nosa
2014-12-28,49.0,curenje nosa
2015-01-04,59.0,curenje nosa
2015-01-11,61.0,curenje nosa
2015-01-18,0.0,curenje nosa
2015-01-25,58.0,curenje nosa
2015-02-01,40.0,curenje nosa
2015-02-08,39.0,curenje nosa
2015-02-15,50.0,curenje nosa
2015-02-22,0.0,curenje nosa
2015-03-01,39.0,curenje nosa
2015-03-08,0.0,curenje nosa
2015-03-15,47.0,curenje nosa
2015-03-22,0.0,curenje nosa
2015-03-29,40.0,curenje nosa
2015-04-05,50.0,curenje nosa
2015-04-12,0.0,curenje nosa
2015-04-19,0.0,curenje nosa
2015-04-26,0.0,curenje nosa
2015-05-03,55.0,curenje nosa
2015-05-10,0.0,curenje nosa
2015-05-17,0.0,curenje nosa
2015-05-24,0.0,curenje nosa
2015-05-31,0.0,curenje nosa
2015-06-07,46.0,curenje nosa
2015-06-14,0.0,curenje nosa
2015-06-21,0.0,curenje nosa
2015-06-28,0.0,curenje nosa
2015-07-05,0.0,curenje nosa
2015-07-12,0.0,curenje nosa
2015-07-19,0.0,curenje nosa
2015-07-26,0.0,curenje nosa
2015-08-02,0.0,curenje nosa
2015-08-09,0.0,curenje nosa
2015-08-16,0.0,curenje nosa
2015-08-23,51.0,curenje nosa
2015-08-30,0.0,curenje nosa
2015-09-06,0.0,curenje nosa
2015-09-13,100.0,curenje nosa
2015-09-20,56.0,curenje nosa
2015-09-27,54.0,curenje nosa
2015-10-04,63.0,curenje nosa
2015-10-11,44.0,curenje nosa
2015-10-18,61.0,curenje nosa
2015-10-25,0.0,curenje nosa
2015-11-01,52.0,curenje nosa
2015-11-08,0.0,curenje nosa
2015-11-15,52.0,curenje nosa
2015-11-22,0.0,curenje nosa
2015-11-29,37.0,curenje nosa
2015-12-06,46.0,curenje nosa
2015-12-13,56.0,curenje nosa
2015-12-20,40.0,curenje nosa
2015-12-27,64.0,curenje nosa
2016-01-03,0.0,curenje nosa
2016-01-10,54.0,curenje nosa
2016-01-17,0.0,curenje nosa
2016-01-24,71.0,curenje nosa
2016-01-31,50.0,curenje nosa
2016-02-07,0.0,curenje nosa
2016-02-14,0.0,curenje nosa
2016-02-21,52.0,curenje nosa
2016-02-28,0.0,curenje nosa
2016-03-06,75.0,curenje nosa
2016-03-13,0.0,curenje nosa
2016-03-20,0.0,curenje nosa
2016-03-27,85.0,curenje nosa
2016-04-03,0.0,curenje nosa
2016-04-10,0.0,curenje nosa
2016-04-17,0.0,curenje nosa
2016-04-24,0.0,curenje nosa
2016-05-01,0.0,curenje nosa
2016-05-08,0.0,curenje nosa
2016-05-15,0.0,curenje nosa
2016-05-22,44.0,curenje nosa
2016-05-29,0.0,curenje nosa
2016-06-05,0.0,curenje nosa
2016-06-12,0.0,curenje nosa
2016-06-19,0.0,curenje nosa
2016-06-26,0.0,curenje nosa
2016-07-03,0.0,curenje nosa
2016-07-10,0.0,curenje nosa
2016-07-17,0.0,curenje nosa
2016-07-24,0.0,curenje nosa
2016-07-31,0.0,curenje nosa
2016-08-07,0.0,curenje nosa
2016-08-14,0.0,curenje nosa
2016-08-21,0.0,curenje nosa
2016-08-28,0.0,curenje nosa
2016-09-04,0.0,curenje nosa
2016-09-11,68.0,curenje nosa
2016-09-18,0.0,curenje nosa
2016-09-25,0.0,curenje nosa
2016-10-02,0.0,curenje nosa
2016-10-09,0.0,curenje nosa
2016-10-16,0.0,curenje nosa
2016-10-23,49.0,curenje nosa
2016-10-30,0.0,curenje nosa
2016-11-06,0.0,curenje nosa
2016-11-13,69.0,curenje nosa
2016-11-20,0.0,curenje nosa
2016-11-27,44.0,curenje nosa
2016-12-04,0.0,curenje nosa
2016-12-11,0.0,curenje nosa
